title,box_office,genres_IMDB,release_year,averageRating,numVotes,GPE_entities,GPE_US_frequencies,Percentage_american_culture
Big Jim McLain,2600000.0,"Crime,Drama,History",1952.0,5.2,2407.0,"['Hawaii', 'U.S.']",Counter({'Hawaii': 1}),0.5
Home from the Hill,,,1960.0,,,[],Counter(),0.0
Girlfriends,,,1978.0,,,[],Counter(),0.0
The House Behind the Cedars,,,1927.0,,,[],Counter(),0.0
Wall Street,43848100.0,"Crime,Drama",1987.0,7.3,167574.0,['Manhattan'],Counter({'Manhattan': 1}),1.0
White Cargo,,"Adventure,Drama",1942.0,6.0,831.0,['London'],Counter({'London': 1}),1.0
Musty Musketeers,,"Comedy,Short",1954.0,6.8,296.0,['Rhododendron'],Counter({'Rhododendron': 1}),1.0
"Fort Apache, The Bronx",,,1981.0,,,"['New York City', 'Bronx']",Counter({'Bronx': 1}),0.5
Jezebel,,"Drama,Romance",1938.0,7.4,15362.0,['New Orleans'],Counter({'New Orleans': 1}),1.0
The Girl Can't Help It,6250000.0,,1956.0,,,"['Chicago', 'Chicago']",Counter({'Chicago': 2}),1.0
Phoebe in Wonderland,,,2009.0,,,[],Counter(),0.0
"Synecdoche, New York",4389522.0,Drama,2008.0,7.5,99962.0,"['New York', 'Berlin', 'Manhattan', 'Berlin']","Counter({'Berlin': 2, 'New York': 1, 'Manhattan': 1})",1.0
Major Movie Star,103971.0,"Adventure,Comedy,Drama",2008.0,4.3,4491.0,[],Counter(),0.0
The Haunting of Molly Hartley,15418749.0,,2008.0,,,[],Counter(),0.0
Darkman II: The Return of Durant,,,1995.0,,,[],Counter(),0.0
The Terror Within,,,1989.0,,,[],Counter(),0.0
Garfield's Pet Force,,,2009.0,,,"['Dorkon', 'Dorkon']",Counter(),0.0
Dead & Breakfast,,"Comedy,Fantasy,Horror",2004.0,5.7,6175.0,"['Galveston', 'Texas', 'Lovelock', 'Lovelock']","Counter({'Lovelock': 2, 'Galveston': 1, 'Texas': 1})",1.0
Walking Tall: Final Chapter,,,1977.0,,,"['New York', 'McNairy County', 'Hardin County', 'McNairy County', 'Hollywood']","Counter({'New York': 1, 'Hollywood': 1})",0.4
The North Avenue Irregulars,,,1979.0,,,['US'],Counter(),0.0
Little Monsters,793775.0,"Adventure,Comedy,Family",1989.0,6.0,14571.0,['Malibu'],Counter({'Malibu': 1}),1.0
Hugo Pool,13330.0,"Comedy,Romance",1997.0,5.0,2124.0,['Los Angeles'],Counter({'Los Angeles': 1}),1.0
Why Worry?,,"Adventure,Comedy,Family",1923.0,7.3,2108.0,[],Counter(),0.0
Black Gunn,,"Action,Crime,Thriller",1972.0,5.8,925.0,"['Los Angeles', 'Vietnam']",Counter({'Los Angeles': 1}),0.5
Ninja III: The Domination,,"Action,Fantasy,Thriller",1984.0,5.4,5349.0,[],Counter(),0.0
Twisted,,,1986.0,,,[],Counter(),0.0
Mexico,,,1930.0,,,[],Counter(),0.0
Traffic,207515725.0,,2001.0,,,"['San Diego', 'the United States']",Counter({'San Diego': 1}),0.5
Pumping Iron,,,1977.0,,,"['Pretoria', 'South Africa', 'Sardinia', 'South Africa']",Counter({'Sardinia': 1}),0.25
12 Angry Men,1000000.0,"Crime,Drama",1957.0,9.0,892052.0,['New York'],Counter({'New York': 1}),1.0
Invasion of the Pod People,,,2007.0,,,['Los Angeles'],Counter({'Los Angeles': 1}),1.0
When a Stranger Calls Back,,,1993.0,,,[],Counter(),0.0
Crazy Cruise,,"Adventure,Animation,Comedy",1942.0,5.9,352.0,"['Florida', 'Cuba', 'Havana', 'the United States']","Counter({'Florida': 1, 'Cuba': 1, 'Havana': 1})",0.75
Frankenstein,,"Fantasy,Horror,Sci-Fi",1910.0,6.4,4880.0,[],Counter(),0.0
Johnny O'Clock,,,1947.0,,,[],Counter(),0.0
In the Valley of Elah,29524289.0,"Crime,Drama,Mystery",2007.0,7.2,75684.0,['Iraq'],Counter(),0.0
The Pretender,,"Crime,Drama,Film-Noir",1947.0,6.4,393.0,[],Counter(),0.0
Ciao,,,2007.0,,,"['Dallas', 'Dallas', 'Texas', 'Dallas', 'Italy', 'Italy']","Counter({'Dallas': 3, 'Italy': 2, 'Texas': 1})",1.0
The Legend of Boggy Creek,20000000.0,,1972.0,,,"['Arkansas', 'Fouke', 'Arkansas']","Counter({'Arkansas': 2, 'Fouke': 1})",1.0
Time Changer,1500711.0,,2002.0,,,[],Counter(),0.0
Bully For Bugs,,,1953.0,,,[],Counter(),0.0
Pardners,3600000.0,,1956.0,,,['New York'],Counter({'New York': 1}),1.0
Bad Company,,"Crime,Drama",1931.0,6.2,154.0,[],Counter(),0.0
A Country Wedding,,,2010.0,,,"['Monroe', 'Oregon', 'Corvallis', 'Oregon']","Counter({'Oregon': 2, 'Monroe': 1, 'Corvallis': 1})",1.0
Ruthless,,"Drama,Film-Noir,Romance",1948.0,6.8,1452.0,[],Counter(),0.0
A Swingin' Summer,,"Comedy,Musical,Romance",1965.0,4.8,268.0,[],Counter(),0.0
Larva,,,2006.0,,,"['Host', 'Missouri']",Counter({'Missouri': 1}),0.5
The Phantom Rider,,,1946.0,,,[],Counter(),0.0
Searching For Santa!,,,1925.0,,,[],Counter(),0.0
Red Line 7000,,"Action,Drama,Sport",1965.0,5.6,1187.0,['France'],Counter(),0.0
White Fang 2: Myth of the White Wolf,8878839.0,"Adventure,Family",1994.0,5.4,2582.0,['San Francisco'],Counter({'San Francisco': 1}),1.0
Kansas City Bomber,,"Drama,Sport",1972.0,5.5,1545.0,"['Kansas City', 'Missouri', 'Portland', 'Oregon', 'Chicago']","Counter({'Kansas City': 1, 'Missouri': 1, 'Portland': 1, 'Oregon': 1, 'Chicago': 1})",1.0
The Battle of Britain,,"Documentary,History,War",1943.0,7.1,1046.0,"['France', 'Britain', 'Britain', 'Britain', 'Britain', 'London', 'Britain', 'Coventry', 'London', 'Britain']","Counter({'London': 2, 'Coventry': 1})",0.3
Crossing the Line,,,2002.0,,,['Streetsville'],Counter(),0.0
Lone Star,,,1996.0,,,"['Rio County', 'Rio County', 'Rio County', 'Rio County']",Counter(),0.0
The Detonator,,,2006.0,,,"['Romania', 'Manhattan', 'Romania', 'US']",Counter({'Manhattan': 1}),0.25
Down Came a Blackbird,,,1995.0,,,[],Counter(),0.0
In the Mix,10223896.0,"Comedy,Crime,Drama",2005.0,3.0,8673.0,['New York’s'],Counter(),0.0
Mother Lode,,,1982.0,,,"['BC', 'Headwater']",Counter(),0.0
"Hook, Line and Stinker",,,,,,[],Counter(),0.0
Blackbeard,,,2006.0,,,['New Providence'],Counter({'New Providence': 1}),1.0
Emmy of Stork's Nest,,,1915.0,,,[],Counter(),0.0
Muscle Beach Party,,,1964.0,,,[],Counter(),0.0
Lake City,12686.0,,2008.0,,,[],Counter(),0.0
Price Check,,"Comedy,Drama",2012.0,5.5,2366.0,[],Counter(),0.0
The Getaway,36734619.0,,1972.0,,,"['Texas', 'El Paso', 'El Paso', 'Mexico', 'El Paso', 'Mexico']","Counter({'El Paso': 3, 'Mexico': 2, 'Texas': 1})",1.0
Something Borrowed,60183821.0,"Comedy,Drama,Romance",2011.0,5.8,65960.0,"['New York', 'Hamptons', 'City', 'Darcy', 'London', 'New York', 'London']","Counter({'New York': 2, 'London': 2})",0.5714285714285714
Don't Change the Subject,,,2012.0,,,[],Counter(),0.0
Let's Go Navy!,,"Comedy,Family",1951.0,6.3,326.0,[],Counter(),0.0
Groove,,"Drama,Music",2000.0,6.6,4597.0,[],Counter(),0.0
The Lawless Frontier,,"Drama,Western",1934.0,5.1,1168.0,[],Counter(),0.0
They Might Be Giants,,,1971.0,,,[],Counter(),0.0
Abe Lincoln in Illinois,666000.0,"Biography,Drama,History",1940.0,7.3,2102.0,"['New Orleans', 'New Salem', 'New Salem', 'Springfield', 'Illinois', 'Washington', 'DC']","Counter({'New Salem': 2, 'New Orleans': 1, 'Springfield': 1, 'Illinois': 1, 'Washington': 1})",0.8571428571428571
Operation Dumbo Drop,24670346.0,,1995.0,,,"['the United States', 'Dak Nhe', 'Dak Nhe', 'Dak Nhe']",Counter(),0.0
House of Fears,,"Horror,Thriller",2007.0,4.6,2470.0,"['Salem', 'Oregon', 'America']","Counter({'Salem': 1, 'Oregon': 1})",0.6666666666666666
The Addams Family,191502246.0,,1991.0,,,['Miami'],Counter({'Miami': 1}),1.0
"It's the Great Pumpkin, Charlie Brown",,,1966.0,,,[],Counter(),0.0
Club Paradise,12308521.0,,1986.0,,,"['Chicago', 'the Cayman Islands']",Counter({'Chicago': 1}),0.5
Betrayal,,,1974.0,,,[],Counter(),0.0
Coffy,,"Action,Crime,Thriller",1973.0,6.8,13326.0,[],Counter(),0.0
Brother John,,"Drama,Sci-Fi",1971.0,6.4,854.0,[],Counter(),0.0
Trick 'r Treat,,,2008.0,,,[],Counter(),0.0
Stir Crazy,,,1980.0,,,"['New York', 'Hollywood', 'Mexico', 'Hollywood']","Counter({'Hollywood': 2, 'New York': 1, 'Mexico': 1})",1.0
A Woman's Vengeance,,"Drama,Film-Noir,Mystery",1948.0,6.8,926.0,[],Counter(),0.0
Shriek of the Mutilated,,,1974.0,,,[],Counter(),0.0
Lawyer Man,,,1933.0,,,"['New York', 'Virginia']","Counter({'New York': 1, 'Virginia': 1})",1.0
Screaming Eagles,,"Drama,War",1956.0,5.8,344.0,[],Counter(),0.0
Little Tough Guys in Society,,Comedy,1938.0,6.0,50.0,['New York'],Counter({'New York': 1}),1.0
That's My Boy,3800000.0,,1951.0,,,[],Counter(),0.0
Forced Entry,,"Adult,Horror",1973.0,4.9,715.0,[],Counter(),0.0
Johnny Reno,,,1966.0,,,"['US', 'Stone Junction', 'Stone Junction', 'Kansas City', 'Stone Junction', 'US']",Counter({'Kansas City': 1}),0.16666666666666666
Feed the Kitty,,,,,,[],Counter(),0.0
From Hell to Texas,,"Action,Romance,Western",1958.0,6.9,1203.0,[],Counter(),0.0
Journey to the Center of the Earth,,,2008.0,,,"['Alaska', 'the East Indies']",Counter({'Alaska': 1}),0.5
The Four Skulls of Jonathan Drake,,"Horror,Mystery",1959.0,5.7,1265.0,[],Counter(),0.0
Lighter Than Hare,,,1960.0,,,[],Counter(),0.0
The Main Event,42800000.0,"Comedy,Romance,Sport",1979.0,5.6,3384.0,[],Counter(),0.0
Splatter Farm,,,1987.0,,,[],Counter(),0.0
Easy Living,,"Drama,Sport",1949.0,6.3,1027.0,[],Counter(),0.0
Bad Boys,141407024.0,"Action,Comedy,Crime",1995.0,6.8,299568.0,['Cleveland'],Counter({'Cleveland': 1}),1.0
"The One and Only, Genuine, Original Family Band",,"Comedy,Drama,Family",1968.0,6.3,1075.0,"['the Dakota Territory', 'Dakota', 'Cleveland', 'Cleveland']","Counter({'Cleveland': 2, 'Dakota': 1})",0.75
King Rat,,"Drama,War",1965.0,7.5,5195.0,['the Dutch East Indies'],Counter(),0.0
The Princess and the Frog,267045765.0,,2009.0,,,"['New Orleans', 'Maldonia', 'New Orleans', 'New Orleans']",Counter({'New Orleans': 3}),0.75
Muscle Tussle,,,1953.0,,,[],Counter(),0.0
Frontier Marshal,,,,,,[],Counter(),0.0
The Wolf Man,,,1941.0,,,"['Llanwelly', 'Wales']",Counter({'Wales': 1}),0.5
Railroadin',,,1929.0,,,[],Counter(),0.0
This Is the Night,,Comedy,1932.0,6.6,996.0,"['Venice', 'Venice', 'Venice', 'Venice', 'Paris']","Counter({'Venice': 4, 'Paris': 1})",1.0
"Go West, Young Man",,,1936.0,,,[],Counter(),0.0
I Met My Love Again,416687.0,"Drama,Romance",1938.0,5.5,440.0,[],Counter(),0.0
The Bowling Alley Cat,,,1942.0,,,[],Counter(),0.0
Ma and Pa Kettle Go to Town,2175000.0,"Comedy,Crime",1950.0,6.7,891.0,"['New York City', 'New York City']",Counter(),0.0
A Damsel in Distress,1465000.0,,1937.0,,,['London'],Counter({'London': 1}),1.0
Loved,,"Drama,Thriller",1997.0,4.7,756.0,[],Counter(),0.0
The Mad Ghoul,,"Horror,Sci-Fi,Thriller",1943.0,5.8,952.0,['Scranton'],Counter({'Scranton': 1}),1.0
White Heat,,"Action,Crime,Drama",1949.0,8.1,36551.0,"['Long Beach', 'California']","Counter({'Long Beach': 1, 'California': 1})",1.0
Wide Open Spaces,,"Animation,Comedy,Family",1947.0,6.9,484.0,[],Counter(),0.0
Hag in a Black Leather Jacket,,Short,1964.0,6.1,154.0,[],Counter(),0.0
It's a Good Life,,,1961.0,,,"['Peaksville', 'Ohio']",Counter({'Ohio': 1}),0.5
The Brotherhood of the Bell,,,1970.0,,,"['San Francisco', 'San Francisco', 'Los Angeles', 'United States', 'Los Angeles', 'the United States', 'San Francisco', 'Los Angeles']","Counter({'San Francisco': 3, 'Los Angeles': 3})",0.75
Scotched in Scotland,,,1954.0,,,['Scotland'],Counter({'Scotland': 1}),1.0
The Soul's Cycle,,,1916.0,,,['Greece'],Counter(),0.0
Already Dead,2500000.0,"Action,Crime,Thriller",2007.0,5.6,2146.0,[],Counter(),0.0
Curse of the Komodo,,,2004.0,,,[],Counter(),0.0
Brother Orchid,,,1940.0,,,['Montana'],Counter({'Montana': 1}),1.0
Call Out the Marines,,,1941.0,,,[],Counter(),0.0
Spooky Hooky,,"Comedy,Family,Short",1936.0,6.9,260.0,[],Counter(),0.0
Humpday,,"Comedy,Drama,Romance",2009.0,6.0,6458.0,[],Counter(),0.0
Put Yourself in His Place,,,1912.0,,,[],Counter(),0.0
A New Wave,,,2007.0,,,[],Counter(),0.0
Sweet Charity,8000000.0,"Comedy,Drama,Music",1969.0,6.9,7055.0,[],Counter(),0.0
Ten Tall Men,1800000.0,"Action,Adventure,War",1951.0,6.0,1192.0,"['Tarfa', 'Tarfa']",Counter(),0.0
Betty Boop's Crazy Inventions,,,1933.0,,,[],Counter(),0.0
Heartburn,,,1986.0,,,"['New York City', 'Washington', 'D.C.', 'Washington', 'New York']","Counter({'Washington': 2, 'New York': 1})",0.6
Free Willy 3: The Rescue,3446539.0,,1997.0,,,[],Counter(),0.0
Flicka: Country Pride,,,2012.0,,,[],Counter(),0.0
Man in the Wilderness,,,1971.0,,,[],Counter(),0.0
Santa And The Three Bears,,,1970.0,,,[],Counter(),0.0
Fleshtone,,,1994.0,,,[],Counter(),0.0
Paradise Park,,,1990.0,,,['West Virginia'],Counter({'West Virginia': 1}),1.0
Cruel World,17986.0,"Comedy,Drama,Horror",2005.0,3.8,1504.0,[],Counter(),0.0
Before the Devil Knows You're Dead,25032129.0,,2007.0,,,"['New York City', 'Brazil', 'Rio', 'New York City', 'New York City']","Counter({'Brazil': 1, 'Rio': 1})",0.4
Mob Queen,,Comedy,1998.0,6.2,123.0,[],Counter(),0.0
Martian Child,9292446.0,"Comedy,Drama,Family",2007.0,6.7,21083.0,[],Counter(),0.0
Voodoo,,"Horror,Thriller",1995.0,4.6,720.0,"['UK', 'the United States']",Counter(),0.0
The Incredible Hulk Returns,,,1988.0,,,[],Counter(),0.0
The Ghouls,,Horror,2003.0,3.8,569.0,[],Counter(),0.0
Dr. Dolittle 3,,,2006.0,,,"['Durango', 'Durango']",Counter({'Durango': 2}),1.0
Corny Casanovas,,,,,,[],Counter(),0.0
She Married Her Boss,,"Comedy,History,Mystery",1935.0,6.5,753.0,[],Counter(),0.0
Dough Boys,,"Action,Crime,Drama",2009.0,4.5,157.0,[],Counter(),0.0
The Unforgiven,,,1960.0,,,"['Texas', 'Wichita', 'Kansas']","Counter({'Texas': 1, 'Wichita': 1, 'Kansas': 1})",1.0
This Filthy World,,"Biography,Comedy,Documentary",2006.0,7.6,1753.0,['Baltimore'],Counter({'Baltimore': 1}),1.0
Dr. Otto and the Riddle of the Gloom Beam,,,1986.0,,,[],Counter(),0.0
The Lightning Warrior,,,1931.0,,,[],Counter(),0.0
The Van,,,1977.0,,,[],Counter(),0.0
Two Mothers for Zachary,,,1996.0,,,['Virginia'],Counter({'Virginia': 1}),1.0
Sacred Ground,,"Drama,Western",1983.0,5.9,267.0,[],Counter(),0.0
Chaos Theory,,"Comedy,Drama,Romance",2007.0,6.6,33814.0,[],Counter(),0.0
Back Street,,"Drama,Mystery,Romance",1932.0,7.0,1136.0,[],Counter(),0.0
Underclassman,5655459.0,,2005.0,,,[],Counter(),0.0
City That Never Sleeps,,"Crime,Drama,Film-Noir",1953.0,6.7,1663.0,"['Chicago', 'Chicago', 'Indiana']","Counter({'Chicago': 2, 'Indiana': 1})",1.0
Against All Flags,1600000.0,,1952.0,,,"['Diego-Suarez', 'Madagascar', 'Diego-Suarez', 'England', 'Brazil', 'Genoa']","Counter({'England': 1, 'Brazil': 1, 'Genoa': 1})",0.5
Big Leaguer,,"Drama,Family,Sport",1953.0,6.0,521.0,"['Florida', 'New York']","Counter({'Florida': 1, 'New York': 1})",1.0
Youth on Parole,,,1937.0,,,[],Counter(),0.0
Neo Ned,,"Drama,Romance",2005.0,6.9,1849.0,[],Counter(),0.0
Dicky Moe,,,1962.0,,,[],Counter(),0.0
Clifford's Really Big Movie,3255426.0,"Adventure,Animation,Comedy",2004.0,5.4,1094.0,[],Counter(),0.0
Taboo,,"Drama,Horror,Mystery",2002.0,3.5,2014.0,[],Counter(),0.0
The Narcotic Story,,,,,,[],Counter(),0.0
Day the World Ended,,"Horror,Sci-Fi",1955.0,5.4,2732.0,['San Francisco'],Counter({'San Francisco': 1}),1.0
Amy's Orgasm,513572.0,"Comedy,Romance",2001.0,5.3,1905.0,[],Counter(),0.0
His Better Elf,,"Animation,Comedy,Family",1958.0,6.4,75.0,[],Counter(),0.0
Cinderella Meets Fella,,,1938.0,,,[],Counter(),0.0
The Drifter,,Thriller,1988.0,4.8,558.0,"['Los Angeles', 'California', 'L.A.', 'West Hollywood']","Counter({'Los Angeles': 1, 'California': 1, 'West Hollywood': 1})",0.75
Rock 'n' Roll High School,,,1979.0,,,[],Counter(),0.0
The Stranger's Return,,"Comedy,Drama",1933.0,6.9,511.0,[],Counter(),0.0
Iraq for Sale: The War Profiteers,,"Documentary,War",2006.0,7.6,1672.0,['Falujah'],Counter(),0.0
The Gun in Betty Lou's Handbag,3721911.0,"Comedy,Mystery",1992.0,5.1,1841.0,[],Counter(),0.0
Treasure Planet,109578115.0,"Adventure,Animation,Family",2002.0,7.2,136995.0,[],Counter(),0.0
Winchell,,,1998.0,,,[],Counter(),0.0
The Pink Jungle,,,1968.0,,,['U.S.'],Counter(),0.0
Second to Die,,Thriller,2002.0,4.9,428.0,[],Counter(),0.0
Boilesk,,"Animation,Music,Short",1933.0,7.2,54.0,[],Counter(),0.0
Heroes,33500000.0,"Comedy,Drama",1977.0,6.0,2150.0,"['Vietnam', 'New York City', 'Eureka', 'California', 'America']","Counter({'Eureka': 1, 'California': 1})",0.4
Courage Under Fire,100860818.0,,1996.0,,,['Al Bathra'],Counter(),0.0
The Golden Child,79817937.0,,1986.0,,,"['Nepal', 'Los Angeles', 'Tibet', 'the United States', 'Tibet']",Counter({'Los Angeles': 1}),0.2
The Slammin' Salmon,,Comedy,2009.0,6.4,15762.0,['Miami'],Counter({'Miami': 1}),1.0
The Blue Gardenia,,"Crime,Drama,Film-Noir",1953.0,6.8,6406.0,[],Counter(),0.0
Pest from the West,,,1939.0,,,['Mexico'],Counter({'Mexico': 1}),1.0
Dark Tide,432274.0,,2011.0,,,[],Counter(),0.0
Bottle Shock,4628553.0,"Comedy,Drama",2008.0,6.8,18287.0,"['Paris', 'Milwaukee', 'Paris', 'America', 'California', 'California']","Counter({'Paris': 2, 'California': 2, 'Milwaukee': 1})",0.8333333333333334
Sleepless in Seattle,227799884.0,"Comedy,Drama,Romance",1993.0,6.8,194342.0,"['Chicago', 'Seattle', 'Seattle', 'New York', 'New York', 'New York', 'New York']","Counter({'New York': 4, 'Seattle': 2, 'Chicago': 1})",1.0
Things Behind the Sun,,"Drama,Music",2001.0,7.0,1523.0,"['Los Angeles', 'Florida']","Counter({'Los Angeles': 1, 'Florida': 1})",1.0
"Give 'em Hell, Malone",,,2009.0,,,[],Counter(),0.0
Cold Heart,,,2000.0,,,[],Counter(),0.0
Voices Within: The Lives of Truddi Chase,,,1990.0,,,['New York'],Counter({'New York': 1}),1.0
Chain Lightning,,,1950.0,,,"['Germany', 'Nome', 'Alaska', 'Washington DC']","Counter({'Nome': 1, 'Alaska': 1})",0.5
Sands of Iwo Jima,3900000.0,"Action,Drama,Romance",1949.0,7.0,11645.0,"['Tarawa', 'Honolulu']",Counter({'Honolulu': 1}),0.5
The Heart Is a Lonely Hunter,,,1968.0,,,[],Counter(),0.0
Panic in the Streets,,"Crime,Drama,Film-Noir",1950.0,7.2,9044.0,"['New Orleans', 'New Orleans']",Counter({'New Orleans': 2}),1.0
47 Ronin,,,2012.0,,,[],Counter(),0.0
Captive Wild Woman,,"Horror,Sci-Fi",1943.0,5.4,1081.0,[],Counter(),0.0
Onionhead,,"Comedy,Drama,Romance",1958.0,6.0,673.0,"['Oklahoma', 'Boston', 'Greenland', 'Greenland']","Counter({'Greenland': 2, 'Oklahoma': 1, 'Boston': 1})",1.0
The Cavalier,,"Action,Adventure,Drama",1928.0,4.8,24.0,['Mexico'],Counter({'Mexico': 1}),1.0
Stealing Time,,,2003.0,,,"['Eugene', 'Oregon', 'Salt Lake City', 'Utah', 'Fiji']","Counter({'Eugene': 1, 'Oregon': 1, 'Salt Lake City': 1, 'Utah': 1})",0.8
The In Crowd,124880.0,"Comedy,Drama,History",1988.0,6.3,1004.0,"['Philadelphia', 'Hollywood', 'Philly', 'Wildwood', 'New Jersey', 'California', 'Hollywood']","Counter({'Hollywood': 2, 'Philadelphia': 1, 'Wildwood': 1, 'New Jersey': 1, 'California': 1})",0.8571428571428571
Meet the Boyfriend,,,1937.0,,,[],Counter(),0.0
The Big Shakedown,,"Crime,Drama",1934.0,6.2,1141.0,[],Counter(),0.0
Special Studies Film II,,,2003.0,,,[],Counter(),0.0
Two Family House,1020695.0,,2002.0,,,"['Staten Island', 'New York']","Counter({'Staten Island': 1, 'New York': 1})",1.0
Assignment to Kill,,"Crime,Drama",1968.0,6.0,515.0,[],Counter(),0.0
The Granny,,,1995.0,,,[],Counter(),0.0
Austin Powers: The Spy Who Shagged Me,312016858.0,"Action,Adventure,Comedy",1999.0,6.7,252985.0,"['Guam', 'Seattle', 'London', 'Austin', 'the United States', 'Washington D.C.', 'London', 'Washington D.C.']","Counter({'London': 2, 'Seattle': 1, 'Austin': 1})",0.5
The Intruder,,,1962.0,,,[],Counter(),0.0
Wedding Crashers,285176741.0,,2005.0,,,"['Washington D.C.', 'U.S.']",Counter(),0.0
Squeeze Play!,,,1983.0,,,['New Jersey'],Counter({'New Jersey': 1}),1.0
In a Dream,,,2008.0,,,['Philadelphia'],Counter({'Philadelphia': 1}),1.0
The End of Poverty?,,Documentary,2008.0,7.4,471.0,[],Counter(),0.0
Infamous,2613717.0,,2006.0,,,"['New York City', 'Holcomb', 'Kansas', 'Las Vegas', 'Holcomb']","Counter({'Holcomb': 2, 'Kansas': 1, 'Las Vegas': 1})",0.8
Broke Sky,,"Drama,Mystery,Thriller",2007.0,6.0,289.0,[],Counter(),0.0
Seven Chances,,,1925.0,,,[],Counter(),0.0
Crossroads,5839000.0,"Drama,Music,Mystery",1986.0,7.1,18087.0,"['New York City', 'Mississippi', 'Memphis', 'Mississippi', 'Mississippi', 'Mississippi']","Counter({'Mississippi': 4, 'Memphis': 1})",0.8333333333333334
Exposed,1352083.0,"Drama,Music",1983.0,5.0,972.0,"['Wisconsin', 'New York City', 'Paris']","Counter({'Wisconsin': 1, 'Paris': 1})",0.6666666666666666
A Pain in the Pullman,,,1936.0,,,[],Counter(),0.0
Junebug,2678810.0,"Comedy,Drama",2005.0,6.9,23585.0,"['Chicago', 'North Carolina', 'Chicago']","Counter({'Chicago': 2, 'North Carolina': 1})",1.0
The Younger Generation,,,1929.0,,,[],Counter(),0.0
Niagara Fools,,"Animation,Comedy,Family",1956.0,7.3,232.0,[],Counter(),0.0
This Man's Navy,,"Adventure,Drama",1945.0,6.3,282.0,"['Lakehurst', 'New Jersey', 'Burma', 'Lakehurst']","Counter({'Lakehurst': 2, 'New Jersey': 1})",0.75
The Thundering Herd,,Western,1925.0,6.0,33.0,['Kansas'],Counter({'Kansas': 1}),1.0
Inside Detroit,,"Action,Crime,Drama",1956.0,6.2,87.0,['Detroit'],Counter({'Detroit': 1}),1.0
Bram Stoker's Dracula's Curse,,,2006.0,,,[],Counter(),0.0
A Lawless Street,,,1955.0,,,['Medicine Bend'],Counter(),0.0
Pilgrim's Progress: Journey to Heaven,,,2008.0,,,['The Celestial City'],Counter(),0.0
Cruel Intentions 2,,Drama,2000.0,4.4,16383.0,"['New York', 'Manchester']","Counter({'New York': 1, 'Manchester': 1})",1.0
Bookwars,,,2000.0,,,"['New York City', 'New York', 'New York', 'New York', 'Greenwich Village', 'Jamaica', 'New Mexico', 'New York City', 'New York City']","Counter({'New York': 3, 'Jamaica': 1, 'New Mexico': 1})",0.5555555555555556
On the Line,4403019.0,,2001.0,,,[],Counter(),0.0
Beautiful Boy,,,2010.0,,,[],Counter(),0.0
Moment of Truth: Why My Daughter?,,,,,,[],Counter(),0.0
Freddy's Dead: The Final Nightmare,34872033.0,,1991.0,,,"['Springwood', 'Springwood', 'Ohio', 'Springwood', 'Springwood', 'Springwood', 'Springwood', 'Springwood', 'Springwood']",Counter({'Ohio': 1}),0.1111111111111111
Blood Monkey,,,2007.0,,,['Thailand'],Counter(),0.0
The Pilot,,,1980.0,,,[],Counter(),0.0
Gunmen,3411885.0,,1994.0,,,[],Counter(),0.0
Don's Fountain of Youth,,,,,,['Florida'],Counter({'Florida': 1}),1.0
Derby Day,,"Comedy,Family,Short",1923.0,6.4,123.0,[],Counter(),0.0
Havana,9243140.0,,1990.0,,,"['Miami', 'Havana', 'Cuba', 'Havana', 'Cuba', 'Cuba', 'Washington', 'D.C.', 'Havana', 'Havana', 'Cuba', 'America']","Counter({'Havana': 4, 'Cuba': 4, 'Miami': 1, 'Washington': 1})",0.8333333333333334
8 Seconds,19623396.0,"Biography,Drama,Sport",1994.0,6.6,5904.0,[],Counter(),0.0
Up,731342744.0,"Adventure,Animation,Comedy",2009.0,8.3,1152764.0,"['Paradise Falls', 'Venezuela', 'Paradise Falls']",Counter(),0.0
The Misfits,,,1961.0,,,"['Reno', 'Nevada']","Counter({'Reno': 1, 'Nevada': 1})",1.0
Charade,13474588.0,"Comedy,Mystery,Romance",1963.0,7.8,87749.0,"['Megève', 'Paris', 'Paris', 'Venezuela', 'U.S.', 'Paris']",Counter({'Paris': 3}),0.5
