title,box_office,genres_IMDB,release_year,averageRating,numVotes,GPE_entities,GPE_US_frequencies,Percentage_american_culture
The Celebration,,,1998.0,,,['Paris'],Counter(),0.0
Happy-Go-Lucky,17540305.0,"Comedy,Drama,Romance",2008.0,7.0,41370.0,"['London', 'Southend-on-Sea', 'Stevenage']",Counter(),0.0
A Woman in Flames,,,1983.0,,,[],Counter(),0.0
Les Aventures de baron de Munchhausen,,,1911.0,,,[],Counter(),0.0
Fatenah,,,2009.0,,,['Palestine'],Counter({'Palestine': 1}),1.0
Azhagarsamys Horse,,,2011.0,,,"['Mallayapuram', 'Theni', 'Aagamalai village', 'Periyakulam']",Counter(),0.0
The Gang's All Here,,Comedy,1939.0,6.0,88.0,['US'],Counter({'US': 1}),1.0
My Name Is Juani,,,2006.0,,,"['Spain', 'Madrid', 'Madrid', 'Madrid', 'Madrid']",Counter(),0.0
Ente Upasana,,,,,,[],Counter(),0.0
New Battles Without Honor and Humanity,,,2000.0,,,['Osaka'],Counter(),0.0
Deathrow,,,2000.0,,,['Manila'],Counter(),0.0
The Promise,,"Drama,Romance",2007.0,6.2,79.0,[],Counter(),0.0
Demons of War,,,1998.0,,,"['Bosnia', 'Srebrenica']",Counter(),0.0
Ratty,,,1986.0,,,[],Counter(),0.0
The Year of Living Dangerously,,,1983.0,,,"['Jakarta', 'UK', 'US', 'New Zealand', 'Indonesia', 'Sukarno', 'UK', 'Jakarta', 'Kwan', 'Jakarta']",Counter({'US': 1}),0.1
Woman on the Night Train,,,1972.0,,,[],Counter(),0.0
Lady Moonflower,,,1976.0,,,[],Counter(),0.0
I Capture the Castle,6586341.0,"Drama,Romance",2003.0,6.8,8103.0,[],Counter(),0.0
Godfather,,,2007.0,,,[],Counter(),0.0
Iluminados Por El Fuego,,,2005.0,,,"['the Falkland Islands', 'Argentina', 'Falklands', 'Falklands']",Counter(),0.0
Uma Aventura no Tempo,,,2007.0,,,['Brazil'],Counter(),0.0
Tarkeeb,,,1984.0,,,[],Counter(),0.0
Jane Eyre,,,1973.0,,,[],Counter(),0.0
Three,,,2010.0,,,"['England', 'Germany']",Counter(),0.0
Vive L'Amour,,,1996.0,,,[],Counter(),0.0
Sagan,,Biography,2008.0,6.3,894.0,"['Deauville', 'Honfleur']",Counter(),0.0
Hapkido,,,1972.0,,,"['Korea', 'China']",Counter(),0.0
Amaravathi,,,2009.0,,,[],Counter(),0.0
Chamku,,,2008.0,,,['Bihar'],Counter(),0.0
A Single Spark,,,1995.0,,,[],Counter(),0.0
Captain Eager and the Mark of Voth,,,,,,[],Counter(),0.0
The Beat That My Heart Skipped,10988397.0,,2005.0,,,[],Counter(),0.0
Army,,"Action,Drama",1996.0,4.4,1957.0,[],Counter(),0.0
Saptha Kanya,,\N,1993.0,7.9,39.0,[],Counter(),0.0
Pleasant Goat and Big Big Wolf: The Super Snail Adventure,,,2009.0,,,['the Cattle Kingdom'],Counter(),0.0
The First Beautiful Thing,,,2010.0,,,"['Livorno', 'Milan', 'Livorno']",Counter(),0.0
Goopy Bagha Phire Elo,,"Family,Fantasy",1991.0,7.8,931.0,"['Shundi', 'Anandagarh', 'Anandagarh', 'Anandagarh', 'Anandagarh']",Counter(),0.0
13 Assassins,17054213.0,,2010.0,,,"['Japan', 'Edo', 'Hanbei', 'Japan', 'America']",Counter({'America': 1}),0.2
Les Biches,,,1968.0,,,['Saint Tropez'],Counter(),0.0
Riding Solo to the Top of the World,,,2006.0,,,"['Mumbai', 'Ladakh', 'China']",Counter(),0.0
Police Story 2,,,1988.0,,,['Bali'],Counter(),0.0
The Grass Is Greener,6000000.0,"Comedy,Drama,Romance",1960.0,6.5,5947.0,['Rhyall'],Counter(),0.0
Cyber City Oedo 808,,,,,,"['Oedo', 'UK', 'Oedo']",Counter(),0.0
Wooden Staircase,,,1993.0,,,[],Counter(),0.0
Pankh,,Drama,2010.0,3.6,148.0,[],Counter(),0.0
"Gandhi, My Father",,,2007.0,,,"['South Africa', 'India']",Counter(),0.0
Samurai,,,2002.0,,,[],Counter(),0.0
Km. 0,,"Comedy,Drama,Romance",2000.0,7.0,1821.0,"['Madrid', 'Madrid', 'Madrid']",Counter(),0.0
Armaan,,,2003.0,,,[],Counter(),0.0
Sadhu Babar Lathi,,Drama,2008.0,6.7,8.0,['Haripur'],Counter(),0.0
Thotti Jaya,,,2005.0,,,"['Calcutta', 'Kanyakumari', 'Calcutta', 'Calcutta', 'Kanyakumari']",Counter(),0.0
Banana Joe,,"Action,Comedy",1982.0,6.3,9070.0,"['Amantido', 'Amantido', 'Amantido', 'Amantido']",Counter(),0.0
Baazi,,Action,1984.0,6.6,84.0,[],Counter(),0.0
The Harmonium in My Memory,,,1999.0,,,"['South Korea', 'Seoul', 'Gangwon Province']",Counter(),0.0
Lebanon,,"Drama,War",2009.0,6.9,12078.0,['Lebanon'],Counter({'Lebanon': 1}),1.0
My Kontrabida Girl,,,2012.0,,,[],Counter(),0.0
Blooded,,,,,,[],Counter(),0.0
You Only Live Twice,,"Action,Adventure,Thriller",1967.0,6.8,119800.0,"['US', 'Tokyo', 'Kobe', 'Tokyo', 'Russia', 'US', 'US', 'USSR']",Counter({'US': 3}),0.375
The Juniper Tree,,,1987.0,,,['Iceland'],Counter(),0.0
Black Sun,,,1964.0,,,[],Counter(),0.0
Kanthaswamy,,,2009.0,,,['India'],Counter(),0.0
Age of Heroes,,"Action,Adventure,Drama",2011.0,5.5,10266.0,"['Norway', 'US', 'Sweden', 'Sweden']",Counter({'US': 1}),0.25
Cjamango,,Western,1967.0,5.5,346.0,[],Counter(),0.0
12,4000000.0,,2007.0,,,[],Counter(),0.0
El abuelo,,Drama,1998.0,7.3,2115.0,"['Spain', 'America', 'Albrit', 'Madrid', 'Albrit', 'Albrit', 'Albrit', 'Madrid']",Counter({'America': 1}),0.125
Body Jumper,,,2001.0,,,"['Siam', 'Sam Kotr', 'Roi Et', 'Bangkok', 'Sam Kotr']",Counter(),0.0
Stronghold of Toughs,,,1967.0,,,[],Counter(),0.0
Sati Sulochana,,,,,,['Lanka'],Counter(),0.0
They Wanted Peace,,,1938.0,,,"['the Russian Empire', 'Germany', 'St. Petersburg']",Counter(),0.0
Dick Barton: Special Agent,,,1948.0,,,['Britain'],Counter(),0.0
Majority,,,2010.0,,,"['Istanbul', 'Turkey']",Counter(),0.0
Baise Moi,,,2000.0,,,['France'],Counter(),0.0
Jodi,,Romance,1999.0,6.1,273.0,[],Counter(),0.0
Alaiyadikkuthu,,,2005.0,,,[],Counter(),0.0
"Johnny, You're Wanted",,,1956.0,,,"['London', 'London']",Counter(),0.0
Rahul's Arranged Marriage,,,2005.0,,,[],Counter(),0.0
The Show Must Go On,,,2007.0,,,[],Counter(),0.0
Decoys,,"Horror,Sci-Fi",2004.0,4.7,5455.0,[],Counter(),0.0
The Most Desired Man,,,1994.0,,,[],Counter(),0.0
Epitome,,,1953.0,,,"['Tokyo', 'Japan', 'Tokyo']",Counter(),0.0
Tintorettor Jishu,,"Adventure,Crime,Family",2008.0,6.8,779.0,['Hong Kong'],Counter(),0.0
Kranti,,,1981.0,,,"['India', 'India', 'Ramgarh', 'India']",Counter(),0.0
So Close,,,2002.0,,,[],Counter(),0.0
Gincho Wataridori,,,1972.0,,,['Ginza'],Counter(),0.0
The District!,,,2004.0,,,[],Counter(),0.0
Turning 30,,,2011.0,,,[],Counter(),0.0
The year of the plague,,,1978.0,,,[],Counter(),0.0
Vampire Hunter D,,,1985.0,,,[],Counter(),0.0
Veneno para las hadas,,,1984.0,,,[],Counter(),0.0
Love U...Mr. Kalakaar!,,,2011.0,,,[],Counter(),0.0
Solitary Fragments,,,2007.0,,,"['Leon', 'Madrid']",Counter(),0.0
Bioscope,,Drama,2008.0,7.0,25.0,['Tamil Nadu'],Counter(),0.0
Gito l'ingrat,,,1992.0,,,['Paris'],Counter(),0.0
Man on Fire,519596.0,"Action,Drama,Thriller",1987.0,5.8,3165.0,"['Italy', 'Beirut', 'Lebanon']",Counter({'Lebanon': 1}),0.3333333333333333
New Delhi,,"Comedy,Drama,Musical",1956.0,7.5,92.0,"['Jullunder', 'Delhi', 'Delhi']",Counter(),0.0
Sound of the Sea,,,2001.0,,,"['Valencia', 'Valencia']",Counter(),0.0
Umbartha,,,1981.0,,,['Sangamwadi'],Counter(),0.0
Victimas del Pecado,,,1951.0,,,['México City'],Counter(),0.0
On the Beat,,,1995.0,,,[],Counter(),0.0
Dharmatma,,,1975.0,,,"['Afghanistan', 'India', 'Afghanistan', 'India', 'Afghanistan', 'Afghanistan', 'Dharmatma', 'Afghanistan', 'India', 'Afghanistan']",Counter(),0.0
Green Grow the Rushes,,,1951.0,,,['Kent'],Counter(),0.0
Money Money More Money,,Comedy,2011.0,4.2,59.0,[],Counter(),0.0
Makdee,,,2002.0,,,['Chunni'],Counter(),0.0
Stella,,Drama,2008.0,7.2,1632.0,['Paris'],Counter(),0.0
The Lady Iron Chef,,,2007.0,,,"['HK', 'Mongkok', 'Macau']",Counter(),0.0
Pazhani,,,2008.0,,,[],Counter(),0.0
Pavithra,,"Drama,Romance",1994.0,5.8,297.0,[],Counter(),0.0
16 December,,,2001.0,,,"['Switzerland', 'Pakistan', 'India', 'Pakistan', 'Pakistan', 'India', 'India', 'New Delhi']",Counter(),0.0
I Live in Fear,,,1955.0,,,['Japan'],Counter(),0.0
Steam: The Turkish Bath,,,1997.0,,,"['Istanbul', 'Istanbul', 'Istanbul']",Counter(),0.0
Antaheen,,"Drama,Romance",2009.0,7.8,1831.0,"['Jamshedpur', 'Mumbai', 'Mumbai', 'Mumbai', 'El Dorado', 'Mumbai']",Counter({'El Dorado': 1}),0.16666666666666666
Nuvva Nena,,Comedy,2012.0,4.7,175.0,"['Amalapuram', 'Hyderabad']",Counter(),0.0
Mulawin The Movie,,,2005.0,,,"['Tierra Fuego', 'Mulawin', 'Ravenum', 'Avila', 'Lireo', 'Encantadia', 'Lireo']",Counter({'Tierra Fuego': 1}),0.14285714285714285
Shoah,,,1985.0,,,"['Chełmno', 'Warsaw']",Counter(),0.0
Q Planes,,"Comedy,Drama,Mystery",1939.0,6.5,1149.0,[],Counter(),0.0
Atom Age Vampire,,,1963.0,,,['Hiroshima'],Counter(),0.0
Where do we go now?,,,2011.0,,,[],Counter(),0.0
Staying Single When,,,2007.0,,,[],Counter(),0.0
Honeycomb,,,1969.0,,,[],Counter(),0.0
Los Dias calientes,,,1966.0,,,[],Counter(),0.0
Hasta el viento tiene miedo,,,1968.0,,,[],Counter(),0.0
Sparrow,,,,,,[],Counter(),0.0
Vulgaria,,,2012.0,,,['Guangxi'],Counter(),0.0
Hand in Hand,,,1960.0,,,['London'],Counter(),0.0
Muthina Haara,,,1990.0,,,"['Madikeri', 'Coorg', 'Madikeri', 'India', 'India', 'Rajasthan', 'India', 'Pakistan', 'Dehradun', 'Mercara']",Counter(),0.0
Dentist in the Chair,,Comedy,1960.0,5.1,221.0,[],Counter(),0.0
Heartbreaker,,,2010.0,,,['Monaco'],Counter(),0.0
Benjamin Sniddlegrass and the Cauldron of Penguins,,"Adventure,Comedy,Fantasy",2011.0,7.8,64.0,"['Cockfosters', 'UK', 'Sydney', 'Australia', 'Germany', 'Germany']",Counter(),0.0
The War in Space,,,1977.0,,,"['Japan', 'America']",Counter({'America': 1}),0.5
Tricks,,,2007.0,,,[],Counter(),0.0
Salakhain,,"Action,Drama",2004.0,6.1,77.0,[],Counter(),0.0
Mithunam,,,1993.0,,,[],Counter(),0.0
Warriors of Heaven and Earth,,,2003.0,,,"['China', 'Göktürk', 'China']",Counter(),0.0
The African Queen,,,1951.0,,,"['Kungdu', 'Germany', 'Britain', 'Kenya']",Counter(),0.0
Young and Dangerous 6: Born to Be King,,,2000.0,,,"['Hongxing', 'Hong Kong', 'Japan', 'Bangzhu', 'Taiwan', 'Japan', 'Taiwan']",Counter(),0.0
When Eight Bells Toll,,"Action,Adventure,Crime",1971.0,6.0,2768.0,"['Torbay', 'Torbay', 'Torbay']",Counter(),0.0
Just Like Before,,,2006.0,,,[],Counter(),0.0
Geethanjali,,,1989.0,,,['Ooty'],Counter(),0.0
100 Days,,"Horror,Romance,Thriller",1991.0,6.3,1188.0,"['Bombay', 'India']",Counter(),0.0
Pyaasa Sawan,,,1981.0,,,[],Counter(),0.0
Aalappirandhavan,,,1987.0,,,[],Counter(),0.0
Bairavi,,,1978.0,,,[],Counter(),0.0
Un aller simple,,"Adventure,Comedy,Drama",2001.0,4.8,203.0,"['France', 'Marseille', 'Morocco', 'Morocco']",Counter(),0.0
Keep Cool,,,1997.0,,,['Beijing'],Counter(),0.0
The Imaginarium of Dr. Parnassus,,,2009.0,,,['London'],Counter(),0.0
Sirens,,,1994.0,,,"['England', 'Australia']",Counter(),0.0
Ab-normal Beauty,,,2004.0,,,[],Counter(),0.0
Action Replayy,,,2010.0,,,[],Counter(),0.0
Dalaw,,"Drama,Horror,Thriller",2010.0,5.3,120.0,[],Counter(),0.0
Swarna Kamalam,,,1988.0,,,['India'],Counter(),0.0
Rog,,,2005.0,,,[],Counter(),0.0
Rabun,,,,,,[],Counter(),0.0
A Dangerous Method,27462041.0,,2011.0,,,"['Zurich', 'Vienna']",Counter(),0.0
Bran Nue Dae,,,2010.0,,,"['Broome', 'Perth', 'Fremantle', 'Broome', 'Broome', 'Port Hedland', 'Broome']",Counter({'Broome': 4}),0.5714285714285714
Alice's Birthday,,,2009.0,,,['Soviet Union'],Counter(),0.0
Allonsanfan,,,1973.0,,,[],Counter(),0.0
Portrait of a Beauty,11848017.0,,2008.0,,,[],Counter(),0.0
Ru Ba Ru,,,2008.0,,,[],Counter(),0.0
Vilkkanundu Swapnangal,,Drama,1980.0,7.3,46.0,"['Dubai', 'Dubai']",Counter(),0.0
Luck by Chance,,,2008.0,,,"['Mumbai', 'Bollywood', 'Bollywood', 'Mumbai']",Counter(),0.0
La Vie est Belle,,,1987.0,,,"['Kinshasa', 'Zaire']",Counter(),0.0
Spiceworld,75342592.0,,1998.0,,,"['Hollywood', 'London']",Counter({'Hollywood': 1}),0.5
Tiefland,,,1954.0,,,['Roccabruno'],Counter(),0.0
Last Holiday,,,1950.0,,,[],Counter(),0.0
Harikrishnans,,"Comedy,Crime,Mystery",1998.0,6.8,1320.0,['India'],Counter(),0.0
"The Cook, the Thief, His Wife & Her Lover",7724701.0,,1989.0,,,[],Counter(),0.0
Mathilukal,,,1989.0,,,[],Counter(),0.0
Padayottam,,"Action,Drama,Thriller",1982.0,7.4,178.0,"['Kerala', 'Kolathiri', 'Kingdom', 'Kunjali', 'Kolathiri Kingdom']",Counter(),0.0
Acid Factory,,,2009.0,,,[],Counter(),0.0
Charleston & Vendetta,634620.0,,2008.0,,,"['Serbia', 'Pokrp']",Counter(),0.0
Sunday Bloody Sunday,,Drama,1971.0,7.0,7266.0,[],Counter(),0.0
Heimkehr,,,1941.0,,,"['the Wołyń Voivodeship', 'Poland']",Counter(),0.0
Variety Lights,,,1950.0,,,[],Counter(),0.0
Rajkumar,,,1996.0,,,[],Counter(),0.0
Rainy Dog,,,1997.0,,,[],Counter(),0.0
Dushman,,,1998.0,,,[],Counter(),0.0
Ultraman Saga,,,2012.0,,,"['Tokyo', 'Tokyo']",Counter(),0.0
Aaj Ka Ravan,,,2000.0,,,[],Counter(),0.0
K3 en het Magische Medaillon,,,2004.0,,,[],Counter(),0.0
Le gendarme et les gendarmettes,,,1982.0,,,[],Counter(),0.0
The Story of Qiu Ju,,,1992.0,,,['Qinglai'],Counter(),0.0
"No Sex Please, We're British",,,,,,[],Counter(),0.0
Spirit Trap,,,2005.0,,,[],Counter(),0.0
El Mar de Lucas,,,1999.0,,,"['Buenos Aires', 'Argentina']",Counter(),0.0
The Madness of King George,,,1994.0,,,[],Counter(),0.0
Fogi Is a Bastard,,,1998.0,,,[],Counter(),0.0
Different From The Others,,,1919.0,,,[],Counter(),0.0
Double Happiness,,,1994.0,,,[],Counter(),0.0
The Empty Canvas,,,1963.0,,,"['Capri', 'Rome']",Counter(),0.0
Time Bandits,42365581.0,,1981.0,,,"['Italy', 'Greece']",Counter(),0.0
Nagarik,,,1977.0,,,['Kolkata'],Counter(),0.0
Poovellam Un Vasam,,,2001.0,,,[],Counter(),0.0
Fist of Fury,,,1972.0,,,"['Hongkou', 'Shanghai']",Counter(),0.0
Parcours de refugies,,,2009.0,,,"['Morocco', 'Morocco', ""Côte d'Ivoire, Togo"", 'the Democratic Republic of Congo', 'Palestine', 'Iraq']",Counter({'Palestine': 1}),0.16666666666666666
Su-ki-da,,"Drama,Romance",2005.0,7.0,1219.0,"['Tokyo', 'Japan']",Counter(),0.0
I've Heard the Mermaids Singing,,"Comedy,Drama",1987.0,6.7,1965.0,[],Counter(),0.0
The Ticket of Leave Man,,"Crime,Drama,Thriller",1937.0,5.6,231.0,[],Counter(),0.0
Elektra,,,2010.0,,,['Jaffna'],Counter(),0.0
The Vow,,,1946.0,,,"['Tsaritsyn', 'Moscow', 'the Soviet Union', 'USSR', 'Bukharin', 'Paris']",Counter(),0.0
Hero,,,2007.0,,,"['Ishigaki Island', 'Sapporo', 'Yamaguchi Prefecture', 'Korea']",Counter(),0.0
The Woman in the Hall,,Drama,1947.0,6.5,164.0,[],Counter(),0.0
Scars of Dracula,,Horror,1970.0,6.0,6626.0,[],Counter(),0.0
A Tale of a Naughty Girl,,,2002.0,,,"['India', 'Calcutta', 'Gosaipara', 'Gosaipara']",Counter(),0.0
A Handful of Time,,,,,,[],Counter(),0.0
Bitter Springs,,"Adventure,Drama,History",1950.0,6.1,207.0,['South Australia'],Counter(),0.0
Overheard,,,2009.0,,,['Hong Kong'],Counter(),0.0
143,,"Action,Romance,Thriller",2004.0,5.2,110.0,[],Counter(),0.0
Good Luck!,,,2008.0,,,[],Counter(),0.0
The Big Swindle,,,2004.0,,,[],Counter(),0.0
Dog Eat Dog,,,2007.0,,,"['Cali', 'Buenaventura', 'Cali', 'Cali', 'America']",Counter({'America': 1}),0.2
Aag Hi Aag,,,1987.0,,,[],Counter(),0.0
I stormens oga,,,2009.0,,,[],Counter(),0.0
Ripley Under Ground,,"Crime,Drama,Thriller",2005.0,5.9,2918.0,[],Counter(),0.0
Latitude 55deg,,Drama,1982.0,6.4,10.0,['Alberta'],Counter(),0.0
Dasvidaniya,,,2008.0,,,"['Mumbai', 'Thailand', 'Mumbai', 'India', 'India', 'India', 'Bollywood']",Counter(),0.0
April Snow,,,2005.0,,,[],Counter(),0.0
Licensed to Kill,,,,,,['the United Kingdom'],Counter(),0.0
Mr. Nice Guy,,,1997.0,,,[],Counter(),0.0
The Legacy,,,2009.0,,,"['Montreal', 'Abitibi', 'Normétal']",Counter(),0.0
Guru Dakshina,,,1983.0,,,[],Counter(),0.0
Ennodishtam Koodamo,,"Comedy,Romance",1992.0,5.5,40.0,[],Counter(),0.0
Zarak,1400000.0,"Action,Adventure,Romance",1956.0,5.5,456.0,['the British Empire'],Counter(),0.0
Sunes sommar,,"Comedy,Family",1993.0,7.0,5195.0,"['Sweden', 'Greece']",Counter(),0.0
The Artistic Temperament,,,1919.0,,,[],Counter(),0.0
La Femme de l'aviateur,,,1981.0,,,"['Paris', 'Paris']",Counter(),0.0
Uuno Turhapuro &ndash; This Is My Life,,,2004.0,,,[],Counter(),0.0
Appalam,,,2011.0,,,['Kuala Lumpur'],Counter(),0.0
Red River,,,2009.0,,,['China'],Counter(),0.0
Murphy 771,,,2006.0,,,[],Counter(),0.0
Potta Potti,,"Comedy,Romance",2011.0,6.1,26.0,"['Thekkady', 'Chennai', 'Chennai']",Counter(),0.0
EX Machina,,,2007.0,,,"['Olympus', 'Olympus']",Counter(),0.0
Strangers,,,,,,"['Berlin', 'Ramallah', 'Paris', 'France', 'France']",Counter(),0.0
Viva Cuba,,,2005.0,,,['Cuba'],Counter(),0.0
Black,,"Action,Crime,Drama",2009.0,5.2,399.0,"['France', 'Dakar', 'Chechnya']",Counter(),0.0
Rouge,,,1988.0,,,"['Hong Kong', 'a Hong Kong']",Counter(),0.0
The Last Mercenary,,,1968.0,,,"['Rio de Janeiro', 'Brazil']",Counter(),0.0
"Tarzoon, Shame of the Jungle",,,1975.0,,,['Hollywood'],Counter({'Hollywood': 1}),1.0
Shank,,Drama,2009.0,6.2,2724.0,['Bristol'],Counter(),0.0
A Chinese Ghost Story II,,,1990.0,,,[],Counter(),0.0
Ingeborg Holm,,Drama,1913.0,7.0,1478.0,['Stockholm'],Counter(),0.0
Only Yesterday,,,1991.0,,,"['Tokyo', 'Yamagata', 'Yamagata']",Counter(),0.0
Bombay Talkie,,,1970.0,,,"['Bollywood', 'Bollywood']",Counter(),0.0
Go to Blazes,,,,,,[],Counter(),0.0
Made in YU,,"Action,Drama",2005.0,6.2,436.0,"['Sweden', 'Sweden']",Counter(),0.0
Let's Get Skase,,,2001.0,,,['Majorca'],Counter(),0.0
Hathyar: Face to Face with Reality,,,2002.0,,,[],Counter(),0.0
Crooked Business,,"Comedy,Crime",2008.0,4.8,132.0,['Melbourne'],Counter(),0.0
Mannan,3000000.0,,1992.0,,,"['India', 'Mumbai', 'Chennai', 'Mumbai', 'Chennai']",Counter(),0.0
A Resident of the City,,,2011.0,,,[],Counter(),0.0
Chinna Thambi,,,1991.0,,,[],Counter(),0.0
Somberi,,,2008.0,,,[],Counter(),0.0
The Cape Town Affair,,,1967.0,,,[],Counter(),0.0
New Tokyo Decadence - The Slave,,,,,,[],Counter(),0.0
War and Peace,,,1968.0,,,"['St. Petersburg', 'Austria', 'Russia', 'Moscow', 'Moscow', 'Moscow']",Counter(),0.0
Padduram,,,,,,[],Counter(),0.0
Ulta Palta,,,,,,[],Counter(),0.0
Cycle,,"Comedy,Drama,Thriller",2008.0,6.2,243.0,"['Kochi', 'Kaustubhan']",Counter(),0.0
Ramata,,,2007.0,,,"['Les Almadies', 'Dakar']",Counter(),0.0
I Served the King of England,7319210.0,,2007.0,,,"['Czechoslovakia', 'Germany', 'Prague', 'England', 'Ethiopia', 'Czechoslovakia', 'Sudetenland', 'Prague', 'England', 'Czechoslovakia']",Counter(),0.0
Tarzan's Greatest Adventure,,"Action,Adventure,Family",1959.0,6.4,1471.0,[],Counter(),0.0
Shantham,,Drama,2001.0,6.7,39.0,[],Counter(),0.0
Siva,,,1989.0,,,[],Counter(),0.0
The Wrong Arm of the Law,,,1963.0,,,"['London', 'Australia']",Counter(),0.0
Brick Lane,,,2007.0,,,"['Bangladesh', 'MymensinghBook', 'London']",Counter(),0.0
Anatharu,,,2007.0,,,[],Counter(),0.0
10:10,,"Comedy,Drama",2008.0,8.3,61.0,[],Counter(),0.0
My Life as McDull,,,2001.0,,,"['Hong Kong', 'Hong Kong', ""Hong Kong's"", 'Hong Kong', 'Hong Kong', 'Hong Kong', 'Shamshuipo', 'Hong Kong', 'Kowloon']",Counter(),0.0
Cocktail,,,2006.0,,,['Hong Kong'],Counter(),0.0
The Heavy,,,2010.0,,,[],Counter(),0.0
24 Hours in London,,"Crime,Thriller",2000.0,3.5,666.0,['London'],Counter(),0.0
Zibahkhana,,"Horror,Thriller",2007.0,5.3,917.0,['Doozakh-pur'],Counter(),0.0
Sisters of the Gion,,,,,,['Kyoto'],Counter(),0.0
Le Saut a la couverture,,,,,,[],Counter(),0.0
Dark Side Romance,,,,,,[],Counter(),0.0
I Even Met Happy Gypsies,,,1967.0,,,['Belgrade'],Counter(),0.0
Avtaar,,,1983.0,,,[],Counter(),0.0
Better Late Than Never,24164.0,Comedy,1983.0,5.5,184.0,[],Counter(),0.0
Live and Let Die,161800000.0,"Action,Adventure,Thriller",1973.0,6.7,117620.0,"['San Monique', 'New York', 'New York', 'the United States', 'San Monique', 'New Orleans', 'Louisiana', 'San Monique']","Counter({'New York': 2, 'the United States': 1, 'New Orleans': 1, 'Louisiana': 1})",0.625
Hagiga B'Snuker,,Comedy,1975.0,7.5,774.0,['Jaffa'],Counter(),0.0
Shool,,,1999.0,,,"['Patna', 'Motihari', 'Motihari', 'Motihari', 'India', 'Patna']",Counter(),0.0
Sleeping Luck,,,,,,[],Counter(),0.0
Manasellam,,,2002.0,,,"['Chennai', 'Hyderabad', 'Chennai']",Counter(),0.0
Assembly,,,2007.0,,,[],Counter(),0.0
48 Angels,,,2006.0,,,['Iona'],Counter(),0.0
Shadows in the Palace,9723970.0,,2007.0,,,['Korea'],Counter(),0.0
Son of a General II,,,1991.0,,,['Korea'],Counter(),0.0
Big Fat Gypsy Gangster,,,2011.0,,,[],Counter(),0.0
Pattalam,,,2003.0,,,['Kerala'],Counter(),0.0
Dawn of the world,,,2008.0,,,"['Iraq', 'Baghdad']",Counter(),0.0
Duyung,,,,,,['Sabah'],Counter(),0.0
Jin-Roh: The Wolf Brigade,,,1999.0,,,['Tokyo'],Counter(),0.0
Phone,21784403.0,,2002.0,,,['Bang Bae'],Counter(),0.0
"Lila, Lila",,"Comedy,Drama,Romance",2009.0,6.3,1144.0,[],Counter(),0.0
Soft Shell Man,,,2001.0,,,['Montréal'],Counter(),0.0
Close My Eyes,,,1992.0,,,"['Docklands', 'Petersham', 'Nuneaton', 'America']","Counter({'Petersham': 1, 'America': 1})",0.5
Jeevan Mrityu,,,1970.0,,,[],Counter(),0.0
Troublesome Night 17,,,2002.0,,,[],Counter(),0.0
My Dear Marthandan,,,1990.0,,,['Chennai'],Counter(),0.0
Los que no deben nacer,,,1953.0,,,[],Counter(),0.0
The Unforgiven,,,2005.0,,,[],Counter(),0.0
Better Than Sex,,,2000.0,,,"['Sydney', 'London', 'London', 'London']",Counter(),0.0
The City of Lost Souls,,,2000.0,,,"['Japan', 'Tokyo', 'Australia', 'Tokyo']",Counter(),0.0
Pattiyal,,Crime,2006.0,7.3,480.0,[],Counter(),0.0
Angels of the Streets,,,1943.0,,,[],Counter(),0.0
Love Is A Fat Woman,,,1987.0,,,"['Argentina', 'Dublin', 'Ireland']",Counter(),0.0
Portrait of Alison,,,1955.0,,,"['Italy', 'England']",Counter(),0.0
Veerana,,,1988.0,,,"['Mussoorie', 'Mumbai', 'Chandan Nagar']",Counter(),0.0
Morning Raga,,,2005.0,,,['Andhra Pradesh'],Counter(),0.0
The Monk and the Fish,,,1994.0,,,[],Counter(),0.0
Wadjah Seorang Laki-laki,,,1971.0,,,['Batavia'],Counter(),0.0
Khamosh Raho,,\N,2011.0,7.2,29.0,[],Counter(),0.0
Saluti e baci,,Musical,1953.0,5.8,26.0,"['Italy', 'Italy', 'France']",Counter(),0.0
Killer Nun,,,1978.0,,,['Italy'],Counter(),0.0
Show,,,2002.0,,,"['Delhi', 'AP']",Counter(),0.0
Carry On Doctor,,,1967.0,,,[],Counter(),0.0
Men Suddenly in Black,,,2003.0,,,[],Counter(),0.0
Modalasala,,,2010.0,,,['Sandalwood'],Counter(),0.0
Dollar Dreams,,,2000.0,,,"['Hyderabad', 'US', 'States', 'US']",Counter({'US': 2}),0.5
"My best friend, General Vasili, son of Joseph Stalin",,,1991.0,,,['the Soviet Union'],Counter(),0.0
Pyare Mohan,,,2006.0,,,"['Bangkok', 'India', 'Bangkok', 'Bangkok', 'Bangkok', 'Bangkok', 'India']",Counter(),0.0
Die Fahne von Kriwoj Rog,,Drama,1967.0,7.7,24.0,['Krivoy Rog'],Counter(),0.0
Jwar Bhata,,"Drama,Romance",1944.0,8.4,49.0,[],Counter(),0.0
Unnai Thedi,,,1999.0,,,"['Australia', 'New Zealand']",Counter(),0.0
Rough Cut,7202140.0,,2008.0,,,[],Counter(),0.0
"Luanda, The Music Factory",,,2009.0,,,[],Counter(),0.0
Minor Mishaps,,,2002.0,,,[],Counter(),0.0
Shanghai Blues,,,1984.0,,,"['Shanghai', 'Shanghai', 'Shanghai', 'Shanghai']",Counter(),0.0
Graveyard Alive,,,2003.0,,,[],Counter(),0.0
