title,box_office,genres_IMDB,release_year,averageRating,numVotes,Total_tokens,Tokens_US_frequencies,Percentage_american_culture_lexicon
Gypsy,,"Biography,Comedy,Drama",1962.0,7.1,7142.0,165,Counter(),0.0
Bastard Out of Carolina,,,1996.0,,,771,"Counter({'pickup': 1, 'pickup truck': 1, 'freedom': 1})",0.0038910505836575876
It's Nice to Have a Mouse Around the House,,"Animation,Comedy,Family",1965.0,5.9,226.0,70,Counter(),0.0
Night Unto Night,,"Drama,Romance",1949.0,5.8,527.0,64,Counter(),0.0
Dinosaur,349822765.0,"Adventure,Animation,Drama",2000.0,6.4,68687.0,369,Counter(),0.0
Wife vs. Secretary,,,1936.0,,,219,Counter(),0.0
Get to Know Your Rabbit,,Comedy,1972.0,5.2,1053.0,52,Counter(),0.0
High Noon part II: The Return of Will Kane,,,1980.0,,,60,Counter(),0.0
The Passaic Textile Strike,,Documentary,1926.0,5.9,47.0,27,Counter(),0.0
Garden of the Dead,,,1974.0,,,26,Counter(),0.0
Trapped in a Purple Haze,,,2000.0,,,452,"Counter({'campus': 1, 'mall': 1, 'motel': 1})",0.00663716814159292
Lady in a Cage,,,1964.0,,,123,Counter(),0.0
Bionicle 2: Legends of Metru Nui,,,2004.0,,,495,Counter(),0.0
Fighting Man of the Plains,,Western,1949.0,6.4,569.0,16,Counter(),0.0
Dr. Strange,,,1978.0,,,70,Counter(),0.0
The Squeeze,2228951.0,"Action,Comedy,Crime",1987.0,4.8,1530.0,36,Counter(),0.0
Rosebud,,,1975.0,,,33,Counter(),0.0
City Heat,38300000.0,"Action,Comedy,Crime",1984.0,5.5,11037.0,195,"Counter({'diner': 1, 'costume': 1})",0.010256410256410256
Stick,,"Action,Crime,Drama",1985.0,5.6,2361.0,125,Counter(),0.0
Desiree,4500000.0,"Biography,Drama,History",1954.0,6.3,3615.0,352,Counter(),0.0
The Iron Giant,23159305.0,,1999.0,,,373,Counter(),0.0
Smitten Kitten,,,1952.0,,,190,Counter({'cola': 1}),0.005263157894736842
Loose Loot,,,1953.0,,,21,Counter(),0.0
California Dreaming,,,1979.0,,,15,Counter(),0.0
Captain Blood,,"Action,Adventure,History",1935.0,7.7,16360.0,275,Counter(),0.0
Winnie the Pooh,33152846.0,,2011.0,,,304,Counter(),0.0
Four Rooms,4257354.0,Comedy,1995.0,6.7,112584.0,463,"Counter({'hollywood': 1, 'doughnut': 1})",0.004319654427645789
Forever Fabulous,,"Comedy,Drama",1999.0,7.1,83.0,105,Counter({'hollywood': 1}),0.009523809523809525
Kiss Me Quick!,,,1964.0,,,37,Counter(),0.0
Burning Palms,,"Comedy,Thriller",2010.0,5.3,3119.0,100,Counter({'hollywood': 1}),0.01
Shock Treatment,,,1981.0,,,535,"Counter({'vacation': 1, 'fast food': 1})",0.003738317757009346
Merry Mavericks,,,1951.0,,,74,"Counter({'sheriff': 2, 'costume': 1})",0.04054054054054054
The Tell-Tale Heart,,"Crime,Horror,Mystery",1941.0,6.7,1007.0,57,Counter({'deputy': 1}),0.017543859649122806
Quality Street,,"Comedy,Drama,Romance",1937.0,6.2,1331.0,188,Counter(),0.0
Wicked Stepmother,43749.0,,1989.0,,,77,Counter({'vacation': 1}),0.012987012987012988
The Swarm,10000000.0,,1978.0,,,37,Counter(),0.0
The Return of Swamp Thing,192816.0,,1989.0,,,55,Counter(),0.0
Park Row,,"Drama,Thriller",1952.0,7.2,2050.0,251,"Counter({'statue of liberty': 1, 'liberty': 1})",0.00796812749003984
The Box,32924206.0,"Drama,Mystery,Thriller",2009.0,5.6,96103.0,483,"Counter({'supermarket': 1, 'motel': 1})",0.004140786749482402
The September Issue,6325313.0,Documentary,2009.0,7.0,8046.0,57,Counter(),0.0
The Duel at Silver Creek,1250000.0,Western,1952.0,6.3,1961.0,34,Counter(),0.0
Psychotropica,,"Action,Drama,Fantasy",2009.0,6.1,55.0,247,Counter({'highway': 1}),0.004048582995951417
The Marksman,,,2005.0,,,57,Counter(),0.0
Brush with Fate,,,2003.0,,,105,Counter({'high school': 1}),0.009523809523809525
The Glass House,,,2001.0,,,56,Counter(),0.0
Charlie Chan at the Circus,,Mystery,1936.0,6.8,1841.0,223,Counter({'costume': 1}),0.004484304932735426
Muppet Treasure Island,34327391.0,,1996.0,,,352,Counter(),0.0
The Lost Kitten,,,1938.0,,,12,Counter(),0.0
Snowball Express,,,1972.0,,,732,Counter(),0.0
Mickey's Warriors,,"Comedy,Short",1930.0,4.8,11.0,21,Counter(),0.0
Rocket Power: Island of the Menehune,,,,,,263,"Counter({'vacation': 1, 'surfboard': 1})",0.0076045627376425855
John and Yoko: A Love Story,,,1985.0,,,606,"Counter({'supreme court': 1, 'president': 1, 'election': 1})",0.0049504950495049506
Issues 101,,"Drama,Romance",2002.0,3.5,588.0,13,Counter(),0.0
Hearts in Atlantis,30919415.0,"Drama,Mystery",2001.0,6.9,41478.0,256,Counter({'baseball': 1}),0.00390625
Munchies,,"Comedy,Fantasy,Horror",1987.0,3.9,2236.0,64,Counter(),0.0
Heatstroke,,,2008.0,,,184,Counter(),0.0
Chirpy,,"Animation,Short",2001.0,6.5,68.0,19,Counter(),0.0
Child Bride,,Drama,1938.0,4.5,1114.0,92,Counter(),0.0
Hairspray,8271108.0,"Comedy,Drama,Family",1988.0,7.0,23882.0,244,Counter({'high school': 1}),0.004098360655737705
Bad Karma,,,2002.0,,,35,Counter(),0.0
Nightmare Sisters,,,1987.0,,,88,"Counter({'fraternity': 2, 'sorority': 1})",0.03409090909090909
Back to Back,,,1996.0,,,108,Counter(),0.0
Reversal of Fortune,,,2005.0,,,370,"Counter({'motel': 3, 'dodge': 1})",0.010810810810810811
Varsity Blues,54294169.0,,1999.0,,,342,"Counter({'quarterback': 4, 'high school': 1, 'cheerleader': 1})",0.017543859649122806
The Ghost of Slumber Mountain,100000.0,,,,,88,Counter(),0.0
Mirror Mirror,162835167.0,"Adventure,Comedy,Drama",2012.0,5.6,92006.0,690,Counter(),0.0
Jitterbugs,,,1943.0,,,13,Counter(),0.0
Fair Game,,Drama,2005.0,3.1,146.0,31,Counter(),0.0
Billy the Kid vs. Dracula,,,1966.0,,,96,Counter({'sheriff': 1}),0.010416666666666666
The Haunted House,,"Comedy,Horror,Short",1921.0,6.9,3754.0,24,Counter(),0.0
Love Song,,,2000.0,,,40,Counter({'blues': 1}),0.025
Love,1495102.0,,2011.0,,,108,Counter({'civil war': 1}),0.009259259259259259
Side Out,,,1990.0,,,35,Counter(),0.0
Paper Soldiers,,,2002.0,,,72,Counter(),0.0
A Child Is Waiting,,,1963.0,,,91,Counter({'thanksgiving': 1}),0.01098901098901099
Kid Galahad,,"Crime,Drama,Film-Noir",1937.0,7.2,4023.0,74,Counter({'turkey': 1}),0.013513513513513514
Second Sight: A Love Story,,,1984.0,,,56,Counter(),0.0
Mother Was a Rooster,,"Animation,Comedy,Family",1962.0,6.5,264.0,153,Counter({'baseball': 1}),0.006535947712418301
Our Betters,,"Comedy,Drama,Romance",1933.0,6.1,888.0,125,Counter(),0.0
The Virginity Hit,636706.0,"Comedy,Drama",2010.0,4.5,4004.0,386,Counter({'fraternity': 1}),0.0025906735751295338
The Big Mouth,,"Action,Comedy,Crime",1967.0,5.5,1336.0,223,Counter(),0.0
Pullet Surprise,,,1997.0,,,71,Counter(),0.0
The Magic Sword,,,1962.0,,,93,Counter(),0.0
The Lion Roars Again,,"Documentary,Short",1975.0,5.4,114.0,106,Counter({'president': 1}),0.009433962264150943
The Garage,,,1919.0,,,35,Counter(),0.0
Painting the Clouds with Sunshine,1800000.0,Musical,1951.0,5.8,277.0,29,Counter(),0.0
Jackson,,Drama,2008.0,7.3,61.0,22,Counter(),0.0
My Super Ex-Girlfriend,60984606.0,,2006.0,,,309,Counter(),0.0
Q,,"Crime,Fantasy,Mystery",1982.0,6.0,9851.0,213,Counter(),0.0
The Monster Walks,,,1932.0,,,169,Counter(),0.0
The Arc of Life,,,2012.0,,,36,Counter(),0.0
Scarred,,,1984.0,,,59,Counter(),0.0
The Peacemaker,110463140.0,,1997.0,,,319,Counter({'white house': 1}),0.003134796238244514
A Family Underground,,"Documentary,Music",2009.0,6.1,163.0,77,Counter(),0.0
The Night Train to Kathmandu,,,1988.0,,,34,Counter(),0.0
Sherlock Holmes in Washington,,"Horror,Mystery,Thriller",1943.0,6.7,4867.0,62,Counter(),0.0
Jim Bludso,,,1917.0,,,91,Counter({'civil war': 1}),0.01098901098901099
The Ups and Downs of a Handyman,,,1976.0,,,13,Counter(),0.0
Final Impact,,,1991.0,,,52,Counter(),0.0
"Arise, My Love",,"Comedy,Drama,Romance",1940.0,6.8,1072.0,44,Counter({'civil war': 1}),0.022727272727272728
Celeste and Jesse Forever,2610511.0,,2012.0,,,577,Counter(),0.0
Stardust Memories,,,1980.0,,,31,Counter(),0.0
Stand Up and Cheer!,,"Comedy,Musical,Romance",1934.0,5.4,590.0,53,Counter({'president': 2}),0.03773584905660377
The Waterdance,1723319.0,"Comedy,Drama,Romance",1992.0,6.8,4226.0,24,Counter(),0.0
Party Girl,,"Comedy,Drama,Romance",1995.0,6.5,7130.0,100,Counter(),0.0
Dakota Incident,,"Drama,Western",1956.0,6.0,659.0,150,"Counter({'saloon': 1, 'senator': 1})",0.013333333333333334
Silent Lies,,"Crime,Drama",1996.0,6.8,157.0,63,Counter({'high school': 1}),0.015873015873015872
I Think I Do,345478.0,"Comedy,Romance",1997.0,6.6,1713.0,32,Counter(),0.0
Eloise at the Plaza,,,2003.0,,,26,Counter(),0.0
The Steel Helmet,6000000.0,"Action,Drama,War",1951.0,7.4,4854.0,216,Counter(),0.0
Hot Tub Time Machine,61336869.0,,2010.0,,,325,Counter(),0.0
For Scent-imental Reasons,,,,,,342,Counter(),0.0
The Cat in the Hat,133960541.0,,2003.0,,,201,Counter(),0.0
Kid Blue,,"Comedy,Crime,Western",1973.0,6.2,856.0,37,Counter({'ford': 1}),0.02702702702702703
The Balloonatic,,,1923.0,,,46,Counter(),0.0
Bikini Cavegirl,,,2004.0,,,30,Counter(),0.0
Always in the Way,,,1915.0,,,78,Counter(),0.0
Box Office Bunny,,,1990.0,,,65,Counter({'baseball': 1}),0.015384615384615385
The Swan,1900000.0,"Comedy,Drama,Romance",1956.0,6.4,2952.0,198,Counter(),0.0
Paris Trout,,,1991.0,,,41,Counter(),0.0
The Naked Spur,2250000.0,"Drama,Thriller,Western",1953.0,7.3,12932.0,535,"Counter({'sheriff': 2, 'western': 1, 'hunting': 1, 'civil war': 1})",0.009345794392523364
One Flew Over the Cuckoo's Nest,108981275.0,,1975.0,,,508,Counter(),0.0
"Chick Carter, Detective",,,1946.0,,,74,Counter(),0.0
Dead On: The Life and Cinema of George A. Romero,,"Biography,Documentary",2008.0,6.6,48.0,71,Counter({'hollywood': 1}),0.014084507042253521
Mignon,,,1915.0,,,98,Counter(),0.0
Running Free,,,1999.0,,,256,Counter(),0.0
The Wackness,,"Comedy,Drama,Romance",2008.0,6.9,31406.0,301,Counter({'high school': 1}),0.0033222591362126247
Murder on the Blackboard,,"Comedy,Drama,Mystery",1934.0,6.7,810.0,222,Counter(),0.0
The Beach Girls and the Monster,,Horror,1965.0,3.4,1136.0,72,Counter(),0.0
Elephant White,,,2011.0,,,670,Counter({'freedom': 1}),0.0014925373134328358
Frankenstein 1970,,"Horror,Sci-Fi",1958.0,4.9,1575.0,65,Counter(),0.0
Last Rites,,"Action,Crime,Drama",1988.0,5.1,1407.0,76,Counter(),0.0
The Book of Stars,,,2000.0,,,105,Counter(),0.0
The Song of Bernadette,,"Biography,Drama,Mystery",1943.0,7.6,7790.0,424,Counter(),0.0
Tiny Furniture,391674.0,"Comedy,Drama,Romance",2010.0,6.2,14971.0,31,Counter(),0.0
Hot Water,,,1924.0,,,33,Counter({'turkey': 1}),0.030303030303030304
Baby Puss,,,1943.0,,,204,Counter(),0.0
Killer Diller,,,1948.0,,,46,Counter(),0.0
New York Nights,,,1928.0,,,87,Counter(),0.0
The Trouble with Harry,,,1955.0,,,156,"Counter({'hunting': 1, 'deputy': 1, 'sheriff': 1})",0.019230769230769232
Police Academy 2: Their First Assignment,55600000.0,Comedy,1985.0,5.8,60361.0,362,"Counter({'supermarket': 2, 'baseball': 1})",0.008287292817679558
Spacehunter: Adventures in the Forbidden Zone,16500000.0,"Action,Adventure,Sci-Fi",1983.0,5.4,6797.0,339,Counter({'fries': 1}),0.0029498525073746312
The Strong Man,,"Adventure,Comedy,Romance",1926.0,6.6,986.0,37,Counter(),0.0
The Crooked Way,,"Crime,Drama,Film-Noir",1949.0,6.6,1589.0,87,Counter(),0.0
Scarecrow,,,2002.0,,,148,"Counter({'trailer park': 1, 'sheriff': 1})",0.013513513513513514
Racing with the Moon,6045657.0,"Comedy,Drama,Romance",1984.0,6.6,5346.0,210,Counter({'soda': 2}),0.009523809523809525
Crimes of the Heart,22905522.0,"Comedy,Drama",1986.0,6.3,4534.0,66,Counter({'hollywood': 1}),0.015151515151515152
"Yes, Giorgio",1368588.0,"Comedy,Musical,Romance",1982.0,3.8,818.0,20,Counter(),0.0
Zandalee,,,1991.0,,,118,Counter({'vacation': 1}),0.00847457627118644
Falling Overnight,,"Drama,Romance",2011.0,6.6,1056.0,52,Counter(),0.0
Return to the Batcave: The Misadventures of Adam and Burt,,,2003.0,,,56,Counter(),0.0
Gigli,7266209.0,"Comedy,Crime,Romance",2003.0,2.6,51197.0,156,Counter(),0.0
Levitation,,,1998.0,,,34,Counter(),0.0
Beethoven's 2nd,118243066.0,"Comedy,Family,Romance",1993.0,5.0,30170.0,304,Counter({'vacation': 2}),0.006578947368421052
The Screaming Skull,,"Horror,Thriller",1958.0,3.9,4059.0,231,Counter(),0.0
Where's Marlowe?,,,1999.0,,,47,Counter(),0.0
All Through the Night,,"Action,Comedy,Crime",1942.0,7.1,5033.0,37,Counter(),0.0
"Tarzan, the Ape Man",,"Action,Adventure,Romance",1959.0,3.8,404.0,21,Counter(),0.0
The Sasquatch Gang,,,2006.0,,,60,Counter({'redneck': 1}),0.016666666666666666
Born Yesterday,17952857.0,"Comedy,Romance",1993.0,5.2,4242.0,36,Counter(),0.0
The Stoning of Soraya M.,636246.0,Drama,2008.0,7.9,22128.0,383,Counter(),0.0
Mickey's Trailer,,,,,,95,Counter(),0.0
The Note,,,2007.0,,,48,Counter(),0.0
Gunner Palace,607844.0,,2005.0,,,151,Counter(),0.0
The Number 23,77566815.0,,2007.0,,,422,Counter({'motel': 1}),0.002369668246445498
Snake Eyes,103891409.0,,1998.0,,,285,Counter(),0.0
You Lucky Dog,,,1998.0,,,61,Counter(),0.0
Endangered Species,1474249.0,"Drama,Mystery,Thriller",1982.0,5.8,1222.0,20,"Counter({'vacation': 1, 'sheriff': 1})",0.1
My Sister's Keeper,95714875.0,"Drama,Family",2009.0,7.3,99504.0,317,Counter({'prom': 2}),0.006309148264984227
The Climax,,"Horror,Music,Thriller",1944.0,5.4,1072.0,24,Counter(),0.0
On the Job Training,,"Comedy,Drama",2007.0,7.5,22.0,64,Counter({'high school': 1}),0.015625
Airborne,2850263.0,"Adventure,Comedy,Sport",1993.0,6.3,7888.0,285,Counter({'high school': 1}),0.0035087719298245615
The Gentle Intruder,,,1917.0,,,35,Counter(),0.0
Handle With Care,,,1977.0,,,238,"Counter({'interstate': 1, 'cheerleading': 1})",0.008403361344537815
Six Bridges to Cross,1800000.0,"Crime,Drama,Film-Noir",1955.0,6.7,745.0,46,Counter(),0.0
Flight From Glory,,,1937.0,,,114,Counter(),0.0
Play Misty for Me,10600000.0,,1971.0,,,256,Counter({'jazz': 1}),0.00390625
Predator 2,57120318.0,,1990.0,,,323,Counter({'hunting': 1}),0.0030959752321981426
Pray for the Wildcats,,,1974.0,,,251,Counter(),0.0
The Cat in the Hat,,,1971.0,,,199,Counter(),0.0
Ocean's Twelve,362744280.0,,2004.0,,,311,Counter(),0.0
Bowery Battalion,,,,,,77,Counter(),0.0
My Dinner with Jimi,,"Comedy,Drama,Music",2003.0,6.3,279.0,19,Counter(),0.0
Joysticks,3952448.0,,1983.0,,,38,Counter(),0.0
Bullet,,,1996.0,,,100,Counter(),0.0
Frankenstein Meets the Space Monster,,,1965.0,,,85,Counter(),0.0
The Experiment,,,2010.0,,,436,Counter(),0.0
Rapa Nui,305070.0,,1994.0,,,491,Counter(),0.0
Dim Sum: A Little Bit of Heart,,,1985.0,,,23,Counter(),0.0
Tobor The Great,,,1954.0,,,36,Counter(),0.0
Cannery Rodent,,,,,,314,Counter(),0.0
The Next Man,,Thriller,1976.0,4.8,860.0,64,Counter(),0.0
Shrimps for a Day,,"Comedy,Family,Fantasy",1934.0,7.4,241.0,103,Counter(),0.0
"Think Fast, Mr. Moto",,"Adventure,Crime,Drama",1937.0,6.7,1251.0,245,Counter({'flag': 1}),0.004081632653061225
Hamateur Night,,"Adventure,Animation,Comedy",1939.0,6.5,408.0,98,Counter(),0.0
Made in America,104942695.0,Comedy,1993.0,5.1,18067.0,43,Counter(),0.0
The Pink Panther,10878107.0,"Comedy,Crime,Romance",1963.0,7.0,57844.0,256,Counter({'costume': 1}),0.00390625
The Virgin Suicides,10409377.0,,1999.0,,,276,Counter({'homecoming': 2}),0.007246376811594203
El Capitan,,,,,,60,Counter(),0.0
Movie Movie,,"Comedy,Musical,Sport",1978.0,6.4,1310.0,123,Counter({'broadway': 2}),0.016260162601626018
Fling in the Ring,,,,,,66,Counter(),0.0
Made for Each Other,,,1971.0,,,223,Counter(),0.0
Sea Monsters: A Prehistoric Adventure,,"Adventure,Animation,Documentary",2007.0,7.0,1086.0,51,Counter(),0.0
The Milkman,,Comedy,1950.0,6.6,255.0,46,Counter(),0.0
Orgazmo,602302.0,,1997.0,,,162,Counter(),0.0
You Can Count on Me,11009079.0,,2000.0,,,206,Counter(),0.0
A Perfect Murder,128038368.0,,1998.0,,,539,Counter(),0.0
Click,237681299.0,,2006.0,,,404,Counter(),0.0
2x4,,,1998.0,,,64,Counter(),0.0
Self Control,,,,,,66,Counter(),0.0
The Next Karate Kid,15826984.0,"Action,Drama,Family",1994.0,4.6,34712.0,402,"Counter({'prom': 3, 'pledge': 1, 'fraternity': 1, 'baseball': 1})",0.014925373134328358
The She Creature,,,1956.0,,,34,Counter(),0.0
Springfield Rifle,4900000.0,"Thriller,War,Western",1952.0,6.6,2319.0,35,Counter(),0.0
Genius,,,1999.0,,,240,Counter(),0.0
The Insider,,"Biography,Drama,History",1999.0,7.8,183436.0,703,"Counter({'congress': 1, 'high school': 1, 'vacation': 1})",0.004267425320056899
Day & Night,,"Animation,Comedy,Family",2010.0,8.0,20408.0,72,Counter({'fireworks': 1}),0.013888888888888888
The Education Of Charlie Banks,15078.0,,2009.0,,,72,Counter({'high school': 1}),0.013888888888888888
The World Gone Mad,,"Crime,Drama,Mystery",1933.0,4.8,614.0,53,Counter(),0.0
Boog and Elliot's Midnight Bun Run,,,2007.0,,,106,Counter(),0.0
Dark Victory,,"Drama,Romance",1939.0,7.4,12714.0,249,Counter(),0.0
Bats,10155690.0,"Horror,Sci-Fi,Thriller",1999.0,4.1,11655.0,24,Counter({'hunting': 1}),0.041666666666666664
The Egyptian,4250000.0,Drama,1954.0,6.5,4591.0,409,Counter({'hunting': 1}),0.0024449877750611247
Bewitched,131426169.0,,2005.0,,,319,Counter(),0.0
The Three Stooges,,"Comedy,Family",2012.0,5.1,33525.0,489,Counter(),0.0
One Tough Bastard,,"Action,Thriller",1996.0,5.3,1309.0,45,Counter(),0.0
The Heist,,,2001.0,,,40,Counter(),0.0
The Great Moment,,,1944.0,,,369,"Counter({'president': 2, 'congress': 1, 'harvard': 1})",0.01084010840108401
Batman,,,1943.0,,,37,Counter(),0.0
Hard Promises,306319.0,"Comedy,Drama,Family",1991.0,5.5,717.0,34,Counter(),0.0
Twins,216614388.0,"Comedy,Crime",1988.0,6.2,140129.0,538,Counter({'cadillac': 1}),0.0018587360594795538
Nine Lives,1562923.0,,2005.0,,,107,Counter({'supermarket': 1}),0.009345794392523364
Mean Creek,603951.0,,2004.0,,,338,Counter({'basketball': 1}),0.0029585798816568047
Prowl,,,2010.0,,,59,Counter(),0.0
The Nearsighted School Teacher,,"Comedy,Short",1898.0,5.3,22.0,25,Counter(),0.0
Slumber Party Massacre 2,,,1987.0,,,49,Counter(),0.0
100 Million BC,,,2008.0,,,194,Counter(),0.0
Cross Creek,,,1983.0,,,255,"Counter({'sheriff': 3, 'flag': 2, 'independence': 1})",0.023529411764705882
The Affairs of Cellini,,"Comedy,Drama,History",1934.0,6.0,502.0,53,Counter(),0.0
Who's Your Daddy?,,,2004.0,,,30,Counter({'high school': 1}),0.03333333333333333
Murder on the Orient Express,,,2001.0,,,70,Counter(),0.0
Texas,,Western,1941.0,6.7,1472.0,17,Counter(),0.0
The Royal Tenenbaums,71441250.0,"Comedy,Drama",2001.0,7.6,317334.0,353,Counter(),0.0
Deathstalker IV: Match of Titans,,,1990.0,,,43,Counter(),0.0
Minority Report,358372926.0,,2002.0,,,440,Counter({'mall': 1}),0.0022727272727272726
Dressed to Kill,,,1941.0,,,41,Counter(),0.0
Mousehunt,122417389.0,,1997.0,,,508,Counter({'diner': 1}),0.001968503937007874
Fixing America,,,2011.0,,,33,Counter(),0.0
An American Girl: Chrissa Stands Strong,,,2009.0,,,146,Counter(),0.0
Box of Moonlight,,,1997.0,,,15,Counter({'nostalgia': 1}),0.06666666666666667
Portrait of a Mobster,,"Biography,Crime,Drama",1961.0,6.6,142.0,73,Counter(),0.0
Pecker,2281761.0,,1998.0,,,219,Counter(),0.0
Andre,,"Adventure,Drama,Family",1994.0,5.7,7395.0,44,Counter(),0.0
Pursued,,,1947.0,,,42,Counter(),0.0
He Was a Quiet Man,83440.0,,2007.0,,,145,Counter(),0.0
"They Shoot Horses, Don't They?",12600000.0,Drama,1969.0,7.8,21306.0,262,Counter(),0.0
Spook Spoofing,,,1928.0,,,26,Counter(),0.0
Demon Hunter,,Horror,2005.0,4.3,1251.0,640,Counter({'hunting': 1}),0.0015625
The Cake Eaters,,"Comedy,Drama,Romance",2007.0,6.3,7509.0,126,Counter({'high school': 2}),0.015873015873015872
Slumber Party Massacre,,,1982.0,,,293,Counter({'basketball': 1}),0.0034129692832764505
A Very Brady Sequel,21440752.0,,1996.0,,,160,Counter({'hunting': 1}),0.00625
Raving,,"Drama,Short",2007.0,6.7,441.0,37,Counter({'diner': 1}),0.02702702702702703
The Understanding Heart,,"Adventure,Crime,Drama",1927.0,2.7,194.0,24,Counter(),0.0
"Droopy's \\""Double Trouble\\""",,,1951.0,,,301,Counter(),0.0
Soldier of Fortune,2750000.0,"Adventure,Crime,Drama",1955.0,6.2,1769.0,107,Counter(),0.0
The Accused,,"Drama,Film-Noir,Romance",1949.0,6.8,1129.0,45,Counter({'ford': 1}),0.022222222222222223
It's Great to Be Alive,,"Comedy,Musical,Romance",1933.0,5.5,90.0,90,Counter(),0.0
Man-Trap,,"Crime,Drama,Thriller",1961.0,6.1,264.0,106,Counter(),0.0
Gold Rush Daze,,"Animation,Comedy,Family",1939.0,5.9,250.0,35,Counter({'gold rush': 1}),0.02857142857142857
Happy Go Ducky,,,1958.0,,,82,Counter(),0.0
Blind Date,39321715.0,"Comedy,Romance",1987.0,5.9,24604.0,81,Counter(),0.0
Horrible Bosses,209600000.0,"Comedy,Crime",2011.0,6.9,474745.0,344,"Counter({'peanut butter': 1, 'president': 1})",0.005813953488372093
The Old Fashioned Way,,,1934.0,,,245,Counter({'sheriff': 1}),0.004081632653061225
Bordello of Blood,5781045.0,"Comedy,Fantasy,Horror",1996.0,5.4,16060.0,688,Counter(),0.0
Mabel's Strange Predicament,,"Comedy,Short",1914.0,5.6,2046.0,41,Counter(),0.0
A Guide to Recognizing Your Saints,2035468.0,,2006.0,,,187,Counter(),0.0
Forced Vengeance,6660333.0,,1982.0,,,739,Counter(),0.0
A Tiger's Tale,89000.0,"Comedy,Drama",1987.0,5.3,666.0,69,"Counter({'high school': 1, 'drive-in': 1})",0.028985507246376812
The Whole Town's Talking,,"Comedy,Crime,Drama",1935.0,7.3,3422.0,134,Counter(),0.0
Dreaming Out Loud,,Comedy,1940.0,6.3,135.0,54,Counter({'deputy': 1}),0.018518518518518517
Studio Stoops,,,1950.0,,,29,Counter(),0.0
Cutaway,,,2000.0,,,97,Counter(),0.0
Invisible Children: Rough Cut,,,2006.0,,,52,Counter({'independence': 1}),0.019230769230769232
National Treasure: Book of Secrets,457364600.0,,2007.0,,,585,"Counter({'president': 13, 'civil war': 3, 'mount rushmore': 3, 'white house': 2, 'statue of liberty': 1, 'liberty': 1, 'congress': 1})",0.041025641025641026
The Chamber,22540359.0,,1996.0,,,96,Counter(),0.0
Parenthood,126297830.0,"Comedy,Drama",1989.0,7.1,56054.0,296,"Counter({'cowboy': 2, 'high school': 1})",0.010135135135135136
Son-Rise: A Miracle of Love,,,1979.0,,,39,Counter(),0.0
Blackbeard the Pirate,1250000.0,,1952.0,,,29,Counter(),0.0
The Recruit,101191884.0,"Action,Thriller",2003.0,6.6,143550.0,353,Counter(),0.0
Flaxy Martin,,"Crime,Drama,Film-Noir",1949.0,6.5,1069.0,168,Counter({'highway': 1}),0.005952380952380952
