title,box_office,genres_IMDB,release_year,averageRating,numVotes,Total_tokens,Tokens_US_frequencies,Percentage_american_culture_lexicon
In the Land of the Head Hunters,,,1914.0,,,10,Counter(),0.0
The Messengers,,"Drama,Horror,Mystery",2007.0,5.3,41565.0,486,Counter({'front porch': 1}),0.00205761316872428
Mercenary for Justice,,,2006.0,,,149,Counter(),0.0
British Intelligence,,,1940.0,,,205,Counter(),0.0
Hanna,63782078.0,"Action,Adventure,Drama",2011.0,6.7,208758.0,372,Counter(),0.0
Welcome to the Punch,,,2013.0,,,33,Counter(),0.0
The Ninth Gate,58401898.0,,1999.0,,,401,Counter(),0.0
Tokyo Pop,,,1988.0,,,120,Counter(),0.0
Catch That Kid,16930762.0,,2004.0,,,281,Counter({'president': 1}),0.0035587188612099642
Quills,17989227.0,"Biography,Drama",2000.0,7.2,57406.0,424,Counter(),0.0
Hitler: The Rise of Evil,,,2003.0,,,875,"Counter({'president': 2, 'election': 1})",0.0034285714285714284
Stepping Out,,"Comedy,Drama,Musical",1991.0,6.4,1268.0,22,Counter({'broadway': 1}),0.045454545454545456
Sesame Street presents Follow That Bird,13961370.0,,1985.0,,,391,Counter({'turkey': 1}),0.0025575447570332483
Cleopatra,57777778.0,,1963.0,,,512,Counter({'senate': 5}),0.009765625
Sheena,5773353.0,,1984.0,,,187,Counter(),0.0
W.,29506464.0,"Biography,Comedy,Drama",2008.0,6.3,50465.0,381,"Counter({'baseball': 3, 'president': 3, 'election': 2, 'white house': 2, 'pledge': 1, 'fraternity': 1, 'harvard': 1, 'congress': 1, 'barbecue': 1, 'republican': 1, 'democracy': 1})",0.04461942257217848
The Anderson Platoon,,,1967.0,,,37,Counter(),0.0
Circus World,,"Drama,Western",1964.0,6.1,3062.0,46,Counter(),0.0
Life Stinks,4102526.0,Comedy,1991.0,5.9,11536.0,101,Counter({'broadway': 1}),0.009900990099009901
A Good Woman,6877842.0,"Comedy,Drama,Romance",2004.0,6.4,14316.0,200,Counter(),0.0
Galileo,,"Biography,Drama",1975.0,6.6,696.0,71,Counter({'freedom': 1}),0.014084507042253521
Zenon: The Zequel,,,2001.0,,,128,Counter(),0.0
Flash Gordon,27107960.0,"Action,Adventure,Sci-Fi",1980.0,6.5,62885.0,419,Counter(),0.0
Aurora Borealis,,,2006.0,,,145,Counter(),0.0
Hero of the Rails,,,2009.0,,,290,Counter(),0.0
Heaven's Fire,,,,,,34,Counter(),0.0
The Future,568290.0,"Drama,Fantasy,Romance",2011.0,6.1,9203.0,29,Counter(),0.0
Vicky Cristina Barcelona,96408652.0,,2008.0,,,403,Counter(),0.0
Scary Movie 3,220673217.0,Comedy,2003.0,5.6,161484.0,391,Counter({'president': 2}),0.005115089514066497
Dark of the Sun,,,1968.0,,,277,Counter({'president': 2}),0.007220216606498195
Ella Enchanted,27388767.0,"Comedy,Family,Fantasy",2004.0,6.3,76609.0,433,Counter(),0.0
"Fire, Ice and Dynamite",,,,,,48,Counter(),0.0
The Sisterhood,,,2004.0,,,97,"Counter({'sorority': 5, 'president': 1})",0.061855670103092786
Kiss of the Dragon,64437847.0,,2001.0,,,259,Counter(),0.0
Wrong Turn 4: Bloody Beginnings,,,2011.0,,,363,Counter(),0.0
Children of Men,69959751.0,,2006.0,,,315,Counter(),0.0
The Falling,,,1987.0,,,20,Counter(),0.0
The Tommyknockers,,,1993.0,,,920,"Counter({'sheriff': 7, 'deputy': 2, 'western': 1, 'diner': 1, 'hunting': 1})",0.013043478260869565
Perfume: The Story of a Murderer,135039943.0,,2006.0,,,383,"Counter({'roadside': 1, 'backyard': 1})",0.005221932114882507
Easy Street,,"Comedy,Short",1917.0,7.4,5926.0,85,Counter(),0.0
Supervolcano,,,2005.0,,,408,Counter({'western': 1}),0.0024509803921568627
Dancer in the Dark,45584036.0,"Crime,Drama,Musical",2000.0,7.9,118642.0,400,"Counter({'hollywood': 1, 'freedom': 1})",0.005
Slackers,6413915.0,,2002.0,,,81,Counter({'campus': 1}),0.012345679012345678
Illuminata,,,1999.0,,,14,Counter(),0.0
The Bourne Supremacy,288500217.0,,2004.0,,,382,"Counter({'deputy': 2, 'hunting': 1})",0.007853403141361256
The Angel Wore Red,,,1960.0,,,12,Counter({'civil war': 1}),0.08333333333333333
The Human Centipede II,141877.0,,2011.0,,,346,Counter(),0.0
Tale of the Mummy,,,1998.0,,,31,Counter(),0.0
Dreamcatcher,,,2003.0,,,308,Counter({'hunting': 2}),0.006493506493506494
Deadly Voyage,,,1996.0,,,405,Counter({'western': 1}),0.0024691358024691358
Longford,,,2006.0,,,166,Counter(),0.0
Track 29,429028.0,"Drama,Mystery",1988.0,5.8,2554.0,43,Counter(),0.0
The Lion King 1 1/2,,,2004.0,,,329,Counter(),0.0
Ondine,,,2009.0,,,123,Counter(),0.0
King Solomon's Mines,14400000.0,"Action,Adventure,Comedy",1985.0,5.2,15280.0,447,Counter(),0.0
The Tailor of Panama,28008462.0,,2001.0,,,141,Counter({'president': 4}),0.028368794326241134
The Objective,,,2009.0,,,491,Counter(),0.0
Miranda,,,2002.0,,,45,Counter(),0.0
7500,,,2013.0,,,26,Counter(),0.0
The Uninvited,41624046.0,"Drama,Fantasy,Horror",2009.0,6.3,86383.0,342,Counter(),0.0
The Bear,31753898.0,,1988.0,,,251,Counter({'hunting': 1}),0.00398406374501992
Push,48808215.0,,2009.0,,,363,Counter(),0.0
Beyond the Door,15000000.0,,1974.0,,,79,Counter(),0.0
Xiu Xiu: The Sent Down Girl,,,1998.0,,,39,Counter(),0.0
No Exit,,Drama,1962.0,6.8,173.0,109,Counter(),0.0
The Thirteenth Floor,18564088.0,"Mystery,Sci-Fi,Thriller",1999.0,7.0,78604.0,305,Counter(),0.0
Witchboard,7369373.0,"Horror,Mystery,Thriller",1986.0,5.7,8606.0,207,Counter(),0.0
Reptilicus,,,1961.0,,,81,Counter(),0.0
Mr. and Mrs. Iyer,,,2002.0,,,437,Counter(),0.0
Where the Wild Things Are,100086793.0,,2009.0,,,352,Counter({'costume': 3}),0.008522727272727272
Rhinoceros,,"Comedy,Drama,Fantasy",1974.0,5.7,1349.0,52,Counter(),0.0
Harry Potter and the Goblet of Fire,896911078.0,,2005.0,,,559,Counter(),0.0
The Mouse and His Child,,"Adventure,Animation,Drama",1977.0,6.8,545.0,75,Counter(),0.0
Bella,12083296.0,,2007.0,,,157,Counter(),0.0
The Warrior and the Wolf,,,2009.0,,,122,Counter(),0.0
Batman,411348924.0,"Action,Adventure",1989.0,7.5,413084.0,280,Counter({'parade': 1}),0.0035714285714285713
An Education,24406761.0,Drama,2009.0,7.2,138968.0,100,Counter(),0.0
Beverly Hills Family Robinson,,,1997.0,,,136,Counter(),0.0
When Good Ghouls Go Bad,,,2001.0,,,779,"Counter({'halloween': 10, 'high school': 1, 'sheriff': 1, 'election': 1})",0.01668806161745828
Little Ashes,452558.0,,2009.0,,,142,Counter(),0.0
The Tiger and the Snow,,,2005.0,,,202,Counter(),0.0
Fracture,91354215.0,"Crime,Drama,Thriller",2007.0,7.2,223436.0,373,Counter({'deputy': 1}),0.002680965147453083
Backstage,,Drama,1988.0,7.2,73.0,35,Counter(),0.0
A Good Year,42064105.0,,2006.0,,,271,Counter(),0.0
Reversal of Fortune,15445131.0,,1990.0,,,84,Counter(),0.0
Finian's Rainbow,11600000.0,"Family,Fantasy,Musical",1968.0,6.1,4296.0,235,"Counter({'senator': 2, 'fort knox': 1, 'sheriff': 1})",0.01702127659574468
A Man Apart,44350926.0,,2003.0,,,55,Counter(),0.0
The Triple Echo,,,1972.0,,,120,Counter(),0.0
Babe,254134910.0,,1995.0,,,448,Counter(),0.0
Lolita,9250000.0,,1962.0,,,419,"Counter({'soda': 1, 'motel': 1, 'high school': 1})",0.007159904534606206
The Black Knight,1300000.0,"Adventure,History",1954.0,5.2,891.0,51,Counter(),0.0
Letters from Iwo Jima,68673228.0,,2006.0,,,805,Counter(),0.0
Midnight Express,35000000.0,"Biography,Crime,Drama",1978.0,7.5,89710.0,449,"Counter({'turkey': 1, 'western': 1})",0.004454342984409799
Anaconda,,"Action,Adventure,Horror",1997.0,4.9,114412.0,249,Counter({'hunting': 1}),0.004016064257028112
The Secret Friend,,"Comedy,Drama,Mystery",2010.0,8.1,635.0,190,Counter(),0.0
The Men Who Stare at Goats,67348218.0,"Comedy,War",2009.0,6.2,138912.0,333,Counter(),0.0
The Chameleon,,"Biography,Crime,Drama",2010.0,5.5,2033.0,90,Counter(),0.0
The Hitchhiker's Guide to the Galaxy,104478416.0,"Adventure,Comedy,Sci-Fi",2005.0,6.7,210563.0,364,"Counter({'ford': 5, 'president': 2, 'election': 1})",0.02197802197802198
Cutthroat Island,18517322.0,,1995.0,,,341,Counter(),0.0
Rush Hour 3,258022233.0,"Action,Comedy,Crime",2007.0,6.2,187333.0,409,Counter({'flag': 1}),0.0024449877750611247
The Bloody Brood,,"Crime,Drama",1959.0,5.1,480.0,30,Counter({'hamburger': 1}),0.03333333333333333
To Catch a Spy,,,1971.0,,,16,Counter(),0.0
Fatal Beauty,12046526.0,"Action,Comedy,Crime",1987.0,5.4,4169.0,128,Counter({'mall': 1}),0.0078125
Black Gold,,Documentary,2006.0,7.1,905.0,77,Counter({'western': 1}),0.012987012987012988
A Walk to Beautiful,,,2008.0,,,64,Counter(),0.0
TMNT,95608995.0,"Action,Adventure,Animation",2007.0,6.2,70126.0,412,"Counter({'hunting': 1, 'costume': 1})",0.0048543689320388345
Leela,,"Drama,Romance",2002.0,6.5,163.0,39,Counter(),0.0
Sick Girl,,,2006.0,,,608,"Counter({'costume': 1, 'bourbon': 1})",0.003289473684210526
The Phantom of the Opera,2000000.0,,1925.0,,,498,Counter(),0.0
The Secret Garden,31181347.0,,1993.0,,,362,Counter(),0.0
Les Miserables,14096322.0,,1998.0,,,279,Counter(),0.0
In Her Shoes,83073883.0,"Comedy,Drama,Romance",2005.0,6.5,65775.0,172,Counter(),0.0
A Reasonable Man,45000.0,"Crime,Drama,Mystery",1999.0,6.5,432.0,16,Counter(),0.0
Center Stage: Turn It Up,,"Drama,Music,Romance",2008.0,6.0,6425.0,191,Counter({'broadway': 1}),0.005235602094240838
Sweeney Todd: The Demon Barber of Fleet Street,152523164.0,,2007.0,,,539,Counter(),0.0
Vanaja,,Drama,2006.0,7.2,561.0,218,Counter(),0.0
The Wager,,Short,1998.0,7.9,36.0,34,Counter(),0.0
Lost In Oz,,,2002.0,,,84,Counter(),0.0
Blue Crush,51599647.0,,2002.0,,,275,Counter({'quarterback': 2}),0.007272727272727273
Meet the Spartans,84646831.0,,2008.0,,,414,Counter(),0.0
Flight 93,,,2006.0,,,484,"Counter({'pentagon': 2, 'white house': 1})",0.006198347107438017
Janosik,,,1921.0,,,152,Counter({'western': 1}),0.006578947368421052
The Prince and Me,37666766.0,,2004.0,,,327,"Counter({'thanksgiving': 2, 'parade': 1})",0.009174311926605505
The Good Heart,343818.0,,2010.0,,,91,Counter(),0.0
Beerfest,20387597.0,,2006.0,,,408,Counter(),0.0
My Bollywood Bride,,,2007.0,,,157,Counter(),0.0
Die Another Day,431900000.0,"Action,Adventure,Thriller",2002.0,6.1,231912.0,376,Counter(),0.0
2 Fast 2 Furious,236350661.0,,2003.0,,,228,Counter(),0.0
Scoop,39215642.0,,2006.0,,,447,Counter({'vacation': 2}),0.0044742729306487695
Shadow Man,,,2006.0,,,667,Counter(),0.0
The Wrestler,44703995.0,"Drama,Sport",2008.0,7.9,322906.0,243,Counter({'supermarket': 2}),0.00823045267489712
Passione,,,2010.0,,,94,Counter(),0.0
The World Is Not Enough,361700000.0,,1999.0,,,397,Counter(),0.0
The Contender,22361811.0,,2000.0,,,274,"Counter({'president': 13, 'senator': 2, 'republican': 2, 'democrat': 1, 'sorority': 1, 'white house': 1, 'fraternity': 1, 'congress': 1})",0.08029197080291971
Don't Come Knocking,,,2005.0,,,71,Counter({'western': 2}),0.028169014084507043
Gerry,236266.0,,2003.0,,,91,Counter({'highway': 1}),0.01098901098901099
Race for the Yankee Zephyr,,,1981.0,,,36,Counter(),0.0
Mary Reilly,,,1996.0,,,489,Counter(),0.0
Nightlight,,,2003.0,,,311,Counter(),0.0
Razorback,,,1984.0,,,123,Counter({'hunting': 2}),0.016260162601626018
Night of the Demons 3,,,1997.0,,,471,"Counter({'halloween': 2, 'cheerleader': 1, 'costume': 1})",0.008492569002123142
Jumping Ship,,,2001.0,,,118,Counter({'vacation': 1}),0.00847457627118644
Dagon,,,2001.0,,,402,Counter(),0.0
Cosmopolitan,,,2003.0,,,233,"Counter({'thanksgiving': 1, 'high school': 1})",0.008583690987124463
Wishmaster 3: Beyond the Gates of Hell,,,2001.0,,,314,Counter({'freedom': 1}),0.0031847133757961785
Like Mike 2: Streetball,,,2006.0,,,376,"Counter({'basketball': 2, 'high school': 1})",0.007978723404255319
Road to Singapore,1600000.0,,1940.0,,,213,Counter({'pledge': 1}),0.004694835680751174
Against the Dark,,,2009.0,,,129,Counter(),0.0
On Hostile Ground,,,,,,160,Counter(),0.0
Training Day,104876233.0,"Crime,Drama,Thriller",2001.0,7.8,484111.0,522,Counter({'high school': 1}),0.0019157088122605363
Picture Bride,,,1994.0,,,481,Counter(),0.0
The Comedians,5200000.0,,1967.0,,,490,Counter({'jeep': 1}),0.0020408163265306124
Showtime,77741732.0,,2002.0,,,342,Counter(),0.0
Pokemon: Jirachi Wishmaker,33393751.0,,2004.0,,,389,Counter({'fireworks': 1}),0.002570694087403599
Saw IV,139352633.0,,2007.0,,,389,Counter({'motel': 2}),0.005141388174807198
The Assassination of Richard Nixon,,,2004.0,,,411,"Counter({'white house': 3, 'election': 2, 'president': 1})",0.014598540145985401
Beautiful Joe,,"Comedy,Drama",2000.0,5.6,2425.0,68,Counter(),0.0
The Transformers: The Movie,5849647.0,,1986.0,,,482,"Counter({'hot rod': 11, 'jazz': 1})",0.024896265560165973
Millennium,,"Drama,Sci-Fi,Thriller",1989.0,5.7,7131.0,308,Counter(),0.0
A Terrible Beauty,,"Action,Drama,Romance",1960.0,6.0,379.0,231,Counter({'republican': 1}),0.004329004329004329
Grand Theft Parsons,,"Adventure,Comedy,Drama",2003.0,6.0,3849.0,35,Counter(),0.0
Alatriste,,,2006.0,,,163,Counter(),0.0
Tell-Tale,,,2009.0,,,71,Counter(),0.0
Below,605562.0,"Action,Horror,Mystery",2002.0,6.1,24597.0,265,Counter(),0.0
Queen of the Damned,45479110.0,"Drama,Fantasy,Horror",2002.0,5.3,61422.0,212,Counter(),0.0
Ruby Cairo,608866.0,,1993.0,,,16,Counter(),0.0
A Sound of Thunder,11665465.0,"Action,Adventure,Horror",2005.0,4.2,20767.0,632,Counter({'hunting': 1}),0.0015822784810126582
X2,407711549.0,,2003.0,,,497,"Counter({'president': 4, 'white house': 1, 'senator': 1})",0.012072434607645875
Numb,,,2007.0,,,76,Counter(),0.0
Who Is Killing the Great Chefs of Europe?,,"Comedy,Crime,Mystery",1978.0,6.4,2714.0,205,Counter({'fast food': 1}),0.004878048780487805
Marigold,,,2006.0,,,248,Counter(),0.0
Cursed,29621722.0,,2004.0,,,303,Counter(),0.0
Love Actually,246942017.0,,2003.0,,,681,Counter({'president': 2}),0.002936857562408223
The Express,9808124.0,"Biography,Drama,Sport",2008.0,7.2,23077.0,141,"Counter({'college football': 2, 'touchdown': 1, 'president': 1})",0.028368794326241134
Luther,29413900.0,"Biography,Drama,History",2003.0,6.6,16187.0,235,Counter({'freedom': 1}),0.00425531914893617
Brothers at War,,"Documentary,War",2009.0,6.5,598.0,74,Counter(),0.0
The Challenge,3600000.0,"Action,Drama",1982.0,6.2,2746.0,131,Counter(),0.0
First Shot,,,2002.0,,,49,Counter({'president': 4}),0.08163265306122448
The Mystic Masseur,,,2001.0,,,36,Counter(),0.0
The Punisher,,,1989.0,,,163,Counter(),0.0
Forbidden,,"Drama,Romance,War",1984.0,6.5,255.0,554,Counter(),0.0
Fantastic Four,330579719.0,"Action,Adventure,Fantasy",2005.0,5.7,350265.0,510,Counter(),0.0
The Band's Visit,14555884.0,,2007.0,,,51,Counter(),0.0
Batman Begins,372710015.0,,2005.0,,,397,Counter(),0.0
Totally Minnie,,,1987.0,,,66,Counter(),0.0
Dark Kingdom: The Dragon King,,,2004.0,,,719,Counter(),0.0
My Lover My Son,,,,,,56,Counter(),0.0
Dear Prudence,,,2008.0,,,36,Counter({'vacation': 1}),0.027777777777777776
The Aftermath,,,2006.0,,,79,Counter(),0.0
Under the Tuscan Sun,58878723.0,"Comedy,Drama,Romance",2003.0,6.7,61780.0,219,Counter({'vacation': 1}),0.0045662100456621
Fast Track,,,2007.0,,,225,Counter({'high school': 1}),0.0044444444444444444
An Englishman in New York,,,2009.0,,,14,Counter(),0.0
My Big Fat Greek Wedding,368744044.0,,2002.0,,,239,Counter({'patriotic': 1}),0.0041841004184100415
Cruel Jaws,,,1995.0,,,50,Counter({'sheriff': 1}),0.02
Leviathan,15704614.0,"Adventure,Horror,Mystery",1989.0,5.8,24758.0,503,Counter(),0.0
Candleshoe,,"Adventure,Comedy,Drama",1977.0,6.7,5087.0,165,Counter(),0.0
Street Fighter: The Legend of Chun-Li,12764201.0,"Action,Crime,Fantasy",2009.0,3.7,25600.0,431,Counter(),0.0
Knowing,187858642.0,"Action,Mystery,Sci-Fi",2009.0,6.2,251890.0,300,Counter(),0.0
Act of Love,,,1953.0,,,121,Counter(),0.0
Shark Bait,,,2006.0,,,174,Counter(),0.0
Ramchand Pakistani,,,2008.0,,,117,Counter(),0.0
Lolita,1147784.0,"Drama,Romance",1997.0,6.8,68504.0,216,Counter({'independence': 1}),0.004629629629629629
Love and Other Disasters,,"Comedy,Drama,Romance",2006.0,6.1,14836.0,59,Counter(),0.0
Red Trousers - The Life of the Hong Kong Stuntmen,,,2004.0,,,48,Counter(),0.0
Ski School,18476.0,,1991.0,,,38,Counter(),0.0
Where the Truth Lies,3477678.0,"Crime,Mystery,Thriller",2005.0,6.4,18945.0,467,Counter(),0.0
The Happening,163403799.0,"Adventure,Drama,Sci-Fi",2008.0,5.0,220162.0,268,Counter({'high school': 1}),0.0037313432835820895
While She Was Out,,,2008.0,,,205,Counter({'mall': 3}),0.014634146341463415
Saw V,113864059.0,"Horror,Thriller",2008.0,5.8,141014.0,420,Counter(),0.0
Anne of Avonlea,,,1987.0,,,254,Counter({'independence': 1}),0.003937007874015748
Chokoku no Jiku e,48687041.0,,2009.0,,,330,Counter(),0.0
The Christmas Hope,,,2009.0,,,62,Counter(),0.0
The Trojan Women,,,1971.0,,,74,Counter(),0.0
L.A. Zombie,,"Adult,Horror",2010.0,3.6,538.0,21,Counter(),0.0
The Butterfly Effect,96060858.0,,2004.0,,,208,Counter(),0.0
Sonhos de Peixe,,Drama,2006.0,6.3,138.0,85,Counter(),0.0
The Jackal,159330280.0,,1997.0,,,313,"Counter({'deputy': 1, 'republican': 1, 'hunting': 1})",0.009584664536741214
Ghost Rider,228738393.0,,2007.0,,,581,Counter(),0.0
Asi es la vida,,,1939.0,,,65,Counter(),0.0
The Little Vampire,27965865.0,"Adventure,Comedy,Family",2000.0,5.8,11858.0,147,Counter({'halloween': 1}),0.006802721088435374
Homecoming,,,2005.0,,,246,"Counter({'president': 3, 'election': 3, 'civil war': 1})",0.028455284552845527
The Last Frontier,,,1986.0,,,188,Counter(),0.0
Highway,,Drama,2012.0,6.4,232.0,41,Counter({'highway': 1}),0.024390243902439025
How to Kill Your Neighbor's Dog,,,2002.0,,,60,Counter(),0.0
Wrong Turn 3: Left for Dead,,,2009.0,,,466,"Counter({'sheriff': 3, 'deputy': 3})",0.012875536480686695
Simple Men,,"Crime,Drama,Romance",1992.0,7.1,4879.0,56,Counter({'diner': 1}),0.017857142857142856
Excalibur,34967437.0,"Adventure,Drama,Fantasy",1981.0,7.3,68612.0,141,Counter(),0.0
The Burning Plain,4456346.0,,2008.0,,,307,Counter({'motel': 1}),0.003257328990228013
Hot Lead and Cold Feet,,"Comedy,Western",1978.0,6.1,1498.0,180,Counter({'sheriff': 2}),0.011111111111111112
Borrowed Hearts,,,1997.0,,,359,Counter(),0.0
Broken Embraces,30991660.0,,2009.0,,,360,Counter(),0.0
Sinbad,,,1994.0,,,406,Counter(),0.0
In the Cut,23726793.0,,2003.0,,,287,Counter({'high school': 1}),0.003484320557491289
The Best Man,,,2005.0,,,306,Counter(),0.0
FrackNation,,,,,,66,Counter(),0.0
Cavite,,,2006.0,,,29,Counter(),0.0
This Angry Age,,,1958.0,,,40,Counter(),0.0
Alien Trespass,,"Comedy,Horror,Sci-Fi",2009.0,5.8,4365.0,130,Counter({'diner': 1}),0.007692307692307693
Virtual Sexuality,,,1999.0,,,88,Counter(),0.0
The Matrix Reloaded,742128461.0,"Action,Sci-Fi",2003.0,7.2,641846.0,354,Counter({'highway': 1}),0.002824858757062147
Revolutionary Road,75226021.0,,2008.0,,,392,Counter({'jazz': 2}),0.00510204081632653
The Tale of Despereaux,86947965.0,,2008.0,,,257,Counter(),0.0
Botched,,,2006.0,,,310,Counter(),0.0
Special Delivery,,,2000.0,,,16,Counter(),0.0
The Hours,108846072.0,"Drama,Romance",2002.0,7.5,142521.0,366,Counter(),0.0
The Evil That Men Do,13102025.0,"Action,Drama,Thriller",1984.0,5.9,4886.0,52,Counter(),0.0
Frenemies,,,2012.0,,,398,"Counter({'high school': 2, 'mall': 1})",0.007537688442211055
Who is Cletis Tout?,252706.0,,2001.0,,,154,Counter({'hollywood': 1}),0.006493506493506494
Kings of Devon,,,2010.0,,,46,Counter(),0.0
The Deserter,,,1971.0,,,132,Counter(),0.0
Kibera Kid,,"Drama,Short",2006.0,8.1,48.0,30,Counter(),0.0
Rize,,,2005.0,,,77,Counter({'western': 1}),0.012987012987012988
The Truce,,,1997.0,,,39,Counter(),0.0
David Copperfield,,,2000.0,,,818,Counter(),0.0
Revision - Apocalypse II,,,2009.0,,,42,Counter(),0.0
Is It Fall Yet?,,,2000.0,,,330,"Counter({'summer camp': 2, 'summer break': 1})",0.00909090909090909
Marie Antoinette,60917189.0,"Biography,Drama,History",2006.0,6.5,124825.0,344,Counter(),0.0
Superfantagenio,,,1987.0,,,293,Counter(),0.0
The Quiet American,12988801.0,,2002.0,,,175,Counter(),0.0
House of Wax,68766121.0,"Horror,Thriller",2005.0,5.5,137217.0,548,"Counter({'pickup': 1, 'pickup truck': 1, 'baseball': 1})",0.005474452554744526
Timecop,103646581.0,,1994.0,,,375,"Counter({'senator': 2, 'president': 1, 'mall': 1})",0.010666666666666666
Caravans,,"Action,Adventure,History",1978.0,5.9,1184.0,27,Counter(),0.0
Jane's House,,,1994.0,,,96,Counter(),0.0
Titanic: The Animated Movie,,,2001.0,,,329,Counter(),0.0
Dynasty: The Making of a Guilty Pleasure,,,2005.0,,,139,Counter(),0.0
The Other Side of the Wind,,,1972.0,,,661,"Counter({'drive-in': 3, 'hollywood': 1, 'fireworks': 1})",0.007564296520423601
Boulevard,,"Crime,Drama",1994.0,5.2,679.0,48,Counter(),0.0
Garfield's Fun Fest,,,2008.0,,,564,Counter({'costume': 2}),0.0035460992907801418
Troy,497409852.0,,2004.0,,,678,Counter(),0.0
Wrong Turn 2: Dead End,9000000.0,,2007.0,,,385,Counter({'high school': 1}),0.0025974025974025974
The Company of Wolves,4389334.0,"Drama,Fantasy,Horror",1984.0,6.6,19195.0,327,Counter(),0.0
Den,,"Drama,Horror,Thriller",2001.0,4.3,79.0,288,Counter({'skateboard': 1}),0.003472222222222222
Missing in America,,"Drama,War",2005.0,6.5,1666.0,95,Counter(),0.0
Tarzan and the Lost City,2172941.0,"Action,Adventure,Family",1998.0,4.0,2395.0,39,Counter(),0.0
Dead Ahead: The Exxon Valdez Disaster,,,1992.0,,,84,Counter(),0.0
The New York Ripper,,,1982.0,,,850,Counter(),0.0
Aama,,,1964.0,,,47,Counter(),0.0
Man in the Middle,,,1963.0,,,64,Counter(),0.0
The Comfort of Strangers,,"Crime,Drama,Fantasy",1990.0,6.3,6652.0,132,Counter(),0.0
Tortured,,,2008.0,,,30,Counter(),0.0
The Care Bears Movie,,,1985.0,,,303,Counter(),0.0
Hitler's Grave,,,2011.0,,,448,Counter({'freedom': 1}),0.002232142857142857
Karma Aur Holi,,,2009.0,,,18,Counter(),0.0
AVP: Alien vs. Predator,172544654.0,,2004.0,,,268,Counter(),0.0
Memphis Belle,27441977.0,,1990.0,,,918,"Counter({'lifeguard': 1, 'mustang': 1, 'touchdown': 1})",0.0032679738562091504
"The Boys in Company ""C""",,,1978.0,,,63,Counter(),0.0
Liberty Stands Still,,"Action,Drama,Thriller",2002.0,5.7,8125.0,257,"Counter({'liberty': 15, 'president': 1, 'hot dog': 1, 'amendment': 1, 'senator': 1})",0.07392996108949416
Man on Fire,130293714.0,"Action,Crime,Drama",2004.0,7.7,397270.0,209,Counter({'hunting': 1}),0.004784688995215311
