title,box_office,genres_IMDB,release_year,averageRating,numVotes,Total_tokens,Tokens_US_frequencies,Percentage_american_culture_lexicon
The Cool Mikado,,,1962.0,,,43,Counter(),0.0
A Kiss From Mary Pickford,,,1927.0,,,37,Counter({'hollywood': 1}),0.02702702702702703
Painted Fire,6906235.0,,2002.0,,,43,Counter(),0.0
Once in a Lifetime,,,2000.0,,,86,Counter(),0.0
Quicksand,,,2001.0,,,111,Counter(),0.0
Together,14572229.0,,2003.0,,,322,Counter(),0.0
Brothers,,,2004.0,,,128,Counter(),0.0
Garage,,,2010.0,,,278,Counter(),0.0
Rumble in the Bronx,,,1995.0,,,308,Counter({'supermarket': 6}),0.01948051948051948
Animal Farm,,"Animation,Drama",1954.0,7.2,19515.0,469,Counter({'freedom': 1}),0.0021321961620469083
Naruto: Shippuden the Movie 2,,,2008.0,,,454,Counter(),0.0
Maampazhakkaalam,,,2004.0,,,123,Counter(),0.0
Memoirs of Modern Love: Curious Age,,,1967.0,,,26,Counter(),0.0
Crossing,,,2008.0,,,65,Counter(),0.0
Ooruku Nooruper,,Drama,2001.0,6.0,10.0,26,Counter(),0.0
The Avenger,,,1962.0,,,275,Counter(),0.0
Where's Sally?,,,1936.0,,,86,Counter(),0.0
Le amiche,,"Drama,Romance",1955.0,7.1,3498.0,96,Counter(),0.0
Jaka Sembung,,,1981.0,,,49,Counter({'freedom': 1}),0.02040816326530612
Pyar Kare Dis : Feel The Power of Love,,,2007.0,,,120,Counter(),0.0
Flying Phantom Ship,,,1969.0,,,48,Counter(),0.0
The Straitjacket Lottery,,,,,,48,Counter(),0.0
Viridiana,,,1961.0,,,265,Counter(),0.0
"Un Autre homme,Une Autre chance",,,1977.0,,,59,Counter({'wild west': 1}),0.01694915254237288
The Shameless Old Lady,,,1965.0,,,25,Counter(),0.0
Old Shatterhand,,,1964.0,,,31,Counter({'settlers': 1}),0.03225806451612903
The Railway Children,,,2000.0,,,151,Counter(),0.0
Solomon Kane,19385501.0,"Action,Adventure,Fantasy",2009.0,6.1,77676.0,484,Counter(),0.0
Sivagangai seemai,,,1959.0,,,38,Counter(),0.0
Familia Vende Tudo,,Comedy,2011.0,4.5,136.0,21,Counter(),0.0
Chittagong,,,2011.0,,,401,"Counter({'flag': 1, 'republican': 1})",0.004987531172069825
Dream,,,2012.0,,,52,Counter(),0.0
Dobrynya Nikitich and Zmey Gorynych,,,,,,41,Counter(),0.0
Dikari,,Comedy,2006.0,6.5,715.0,78,Counter({'nostalgia': 1}),0.01282051282051282
The Hidden Power of the Dragon Sabre,,,1984.0,,,72,Counter(),0.0
"My Father, My Son",,,,,,153,Counter(),0.0
Sangharsh,,,1999.0,,,127,Counter(),0.0
Dingaka,,,1965.0,,,23,Counter(),0.0
Dealers,,Drama,1989.0,5.4,424.0,16,Counter(),0.0
Spirit of the Forest,,,2008.0,,,13,Counter({'highway': 1}),0.07692307692307693
"Listen, Let's Make Love",,,1969.0,,,31,Counter(),0.0
Sphodanam,,\N,1981.0,6.8,16.0,15,Counter(),0.0
Gene-X,,"Romance,Thriller",2006.0,5.5,50.0,45,Counter(),0.0
The Story of an African Farm,,,,,,117,Counter(),0.0
Villain,,,2002.0,,,117,Counter(),0.0
Guy X,,"Comedy,War",2005.0,5.0,2100.0,60,Counter(),0.0
Paar Magale Paar,,\N,1963.0,6.7,31.0,391,Counter(),0.0
The Calcium Kid,,"Comedy,Sport",2004.0,5.6,4823.0,128,Counter(),0.0
Calzonzin Inspector,,,1973.0,,,72,Counter({'freedom': 1}),0.013888888888888888
Terkel in Trouble,37376.0,,2004.0,,,319,Counter({'jeans': 1}),0.003134796238244514
The Long Arm,,"Crime,Drama,Mystery",1956.0,7.0,1438.0,163,Counter(),0.0
Adventures of William Tell,,,1898.0,,,34,Counter(),0.0
Mukhamukham,,Drama,1984.0,7.0,52.0,62,Counter(),0.0
Anandam,,,2001.0,,,70,Counter(),0.0
Lacombe Lucien,,"Drama,War",1974.0,7.6,7983.0,43,Counter(),0.0
Pleasureland,,,2003.0,,,48,Counter(),0.0
Eliza Fraser,,"Adventure,Comedy,Drama",1976.0,5.7,222.0,90,Counter(),0.0
Dragon Lord,,,1982.0,,,20,Counter(),0.0
Time Masters,,,1982.0,,,535,Counter(),0.0
Ujala,,"Crime,Drama,Romance",1959.0,6.7,91.0,50,Counter(),0.0
Boy Eats Girl,,"Comedy,Fantasy,Horror",2005.0,4.9,4042.0,412,Counter({'high school': 1}),0.0024271844660194173
El Dorado,,Drama,1963.0,6.9,34.0,20,Counter(),0.0
Street Fighter Alpha,,,2000.0,,,505,Counter(),0.0
Un coeur en hiver,,,1992.0,,,55,Counter(),0.0
Chronic Bachelor,,,2003.0,,,496,Counter(),0.0
To Bina Bhala Lagena,,"Action,Drama,Musical",2008.0,6.7,13.0,77,Counter(),0.0
Carnival,,"Drama,Romance",1946.0,5.9,169.0,7,Counter(),0.0
Rogue Male,,,1976.0,,,44,Counter(),0.0
Melba,,"Biography,Drama,Musical",1953.0,5.6,47.0,44,Counter(),0.0
Taipei Story,,,1985.0,,,60,Counter({'baseball': 1}),0.016666666666666666
Dog in Boots,,,1981.0,,,224,Counter({'costume': 1}),0.004464285714285714
Issa le Tisserand,,,1983.0,,,48,Counter({'western': 1}),0.020833333333333332
ABCD: Anybody Can Dance,,,2012.0,,,96,Counter(),0.0
Spanish Movie,,,2009.0,,,25,Counter(),0.0
England Expects,,,2004.0,,,50,Counter(),0.0
Troublesome Night 12,,,2001.0,,,90,Counter(),0.0
Aspiring Home Tutor: Soiled Pure Whiteness,,,2004.0,,,10,Counter(),0.0
Jurm,,,1990.0,,,90,Counter(),0.0
Solemn Promise,,,2010.0,,,56,Counter(),0.0
Wombling Free,,"Comedy,Family,Musical",1977.0,4.9,242.0,20,Counter(),0.0
Night and Day,208859.0,,2008.0,,,23,Counter(),0.0
Essential Killing,,"Action,Thriller,War",2010.0,6.1,8207.0,53,Counter(),0.0
Sindhu Bhairavi,,"Drama,Musical",1985.0,7.7,315.0,276,Counter(),0.0
Amar,,,1954.0,,,43,Counter(),0.0
Hobo With a Shotgun,703372.0,,2011.0,,,681,Counter(),0.0
Naukri,,,,,,154,Counter(),0.0
Thema syneidiseos,,"Drama,Thriller",1973.0,6.1,124.0,31,Counter(),0.0
The Fifth Horseman is Fear,,,1964.0,,,254,Counter(),0.0
Ten Little Indians,,,1989.0,,,51,Counter({'vacation': 1}),0.0196078431372549
Lies,,,1999.0,,,156,"Counter({'motel': 2, 'high school': 1})",0.019230769230769232
Yeh Dillagi,,,1994.0,,,188,Counter(),0.0
Lasileuka,,"Drama,Family,Romance",2004.0,6.3,41.0,11,Counter(),0.0
Sanam Teri Kasam,,,1982.0,,,57,Counter(),0.0
3,,,2012.0,,,313,Counter(),0.0
Paandi Nattu Thangam,,,1989.0,,,28,Counter(),0.0
Kabhi Haan Kabhi Naa,,,1993.0,,,216,Counter({'hunting': 1}),0.004629629629629629
Hum Ek Hain,,,2004.0,,,201,Counter({'jeans': 1}),0.004975124378109453
Tough enough,,,2006.0,,,40,Counter(),0.0
To'ylar muborak,,,1978.0,,,72,Counter(),0.0
Kung Fu Mahjong,,,2005.0,,,72,Counter({'hustle': 1}),0.013888888888888888
"All's Well, Ends Well 2009",9934679.0,,,,,84,Counter(),0.0
Blissful Genuine Sex: Penetration!,,,1995.0,,,30,Counter(),0.0
The Curse of the Aztec Mummy,,,1957.0,,,29,Counter(),0.0
The Mystery of the Marie Celeste,,,1935.0,,,176,Counter(),0.0
The Burnt Theatre,,,2005.0,,,82,Counter({'civil war': 1}),0.012195121951219513
The Pathfinder,,,1987.0,,,132,Counter({'hunting': 1}),0.007575757575757576
Serious Charge,,,1959.0,,,76,Counter(),0.0
Jack Says,,,2008.0,,,36,Counter(),0.0
Aisa Pyaar Kahan,,,1986.0,,,14,Counter(),0.0
Gautam Govinda,,,2002.0,,,42,Counter(),0.0
Son of Godzilla,,,1967.0,,,197,Counter(),0.0
The Seventh Seal,,,1957.0,,,277,Counter(),0.0
O Lucky Man!,,,1973.0,,,242,Counter(),0.0
Real Life,,,,,,40,Counter(),0.0
The Young Lieutenant,,,2005.0,,,106,Counter(),0.0
Thevar Magan,,"Action,Drama,Romance",1992.0,8.7,8304.0,422,Counter(),0.0
Songs from the Second Floor,,,2000.0,,,57,Counter(),0.0
"Torrente 2, Mision en Marbella",,,2001.0,,,22,Counter(),0.0
Oru Abhibhashakante Case Diary,,,1995.0,,,108,Counter(),0.0
The Sex Who Talks,,,1975.0,,,292,Counter(),0.0
The Plex,,Comedy,2008.0,4.8,179.0,24,Counter(),0.0
The Care Bears in the Land Without Feelings,,,1983.0,,,46,Counter(),0.0
Thirumal Perumai,,,1968.0,,,155,Counter(),0.0
Kind Hearts and Coronets,,"Comedy,Crime",1949.0,8.0,40244.0,387,Counter(),0.0
Stealing Beauty,4722310.0,"Drama,Mystery,Romance",1996.0,6.5,30992.0,64,Counter(),0.0
In the Heat of the Sun,,,1994.0,,,108,Counter(),0.0
Aankhon Aankhon Mein,,,1972.0,,,96,Counter(),0.0
Katha,,"Comedy,Drama",1983.0,7.7,1370.0,166,Counter(),0.0
The Mars Canon,,,2001.0,,,59,Counter(),0.0
Jubilee,,,2008.0,,,101,Counter(),0.0
Engineer,,,,,,64,Counter(),0.0
Lal Darja,,,1997.0,,,69,Counter(),0.0
The Cassandra Crossing,,,1976.0,,,275,Counter(),0.0
Among Giants,,,1998.0,,,197,Counter(),0.0
Varnam,,"Comedy,Drama,Romance",1989.0,5.8,47.0,27,Counter(),0.0
Murder Ahoy!,,,1964.0,,,202,Counter(),0.0
"Femme Fatale, Jang Hee-bin",,,1968.0,,,31,Counter(),0.0
Wonderwall,,Drama,1968.0,5.6,942.0,58,Counter(),0.0
Swathi Kiranam,,"Drama,Musical",1992.0,8.2,496.0,237,Counter(),0.0
Bombay Boys,,"Comedy,Crime,Drama",1998.0,6.3,630.0,64,Counter(),0.0
Ricky Rapper,,,2008.0,,,32,Counter(),0.0
December Bride,,,1991.0,,,117,Counter(),0.0
Muthu,,,1995.0,,,111,Counter(),0.0
Poison Pen,,Drama,1939.0,6.7,256.0,264,Counter(),0.0
Love Exposure,,,2008.0,,,259,Counter(),0.0
Zonad,,,2009.0,,,28,Counter(),0.0
Pulan Visaranai,,,1990.0,,,41,Counter(),0.0
Death Bell,9274859.0,,2008.0,,,230,Counter({'high school': 1}),0.004347826086956522
Palkon Ki Chhaon Mein,,"Drama,Romance",1977.0,7.8,87.0,1178,Counter({'parade': 1}),0.0008488964346349745
BMX Bandits,,,1983.0,,,85,Counter(),0.0
Romeo,,,2012.0,,,86,Counter(),0.0
Under Suspicion,,,1981.0,,,74,Counter(),0.0
El retrato de la peste,,"Animation,Short",2009.0,6.8,25.0,19,Counter(),0.0
The Grand Substitution,,,,,,179,"Counter({'patriotic': 1, 'hunting': 1})",0.0111731843575419
The Message,,,2009.0,,,170,Counter({'president': 1}),0.0058823529411764705
Ala-Arriba!,,,1942.0,,,30,Counter(),0.0
Two Small Bodies,,"Crime,Drama,Romance",1993.0,5.7,185.0,12,Counter(),0.0
Saugandh,,,1991.0,,,116,Counter(),0.0
Manorama 2009,,,2009.0,,,71,Counter(),0.0
Pati Patni Aur Tawaif,,,1990.0,,,26,Counter(),0.0
Decalogue VIII,,,1988.0,,,214,Counter(),0.0
Black,,,2005.0,,,421,Counter(),0.0
Vel,,,2007.0,,,201,Counter(),0.0
Saigon Eclipse,,,2007.0,,,43,Counter(),0.0
Diana of the Crossways,,,1922.0,,,11,Counter(),0.0
Les Miserables,,,1934.0,,,59,Counter(),0.0
Sailaab,,,,,,72,Counter(),0.0
Munna,,,2007.0,,,79,Counter(),0.0
Moranak Meada,,,2004.0,,,185,Counter(),0.0
Mr. Nobody,,,2009.0,,,588,Counter({'prom': 1}),0.0017006802721088435
Pulijanmam,,,2006.0,,,181,Counter(),0.0
Kiki's Delivery Service,,,1989.0,,,199,Counter(),0.0
Lupin the Third: The Legend of the Gold of Babylon,,,1985.0,,,35,Counter(),0.0
Aaye Din Bahar Ke,,,1966.0,,,61,Counter(),0.0
St. Ives,,"Drama,Romance",1998.0,6.5,844.0,31,Counter(),0.0
Killer Constable,,,1981.0,,,90,Counter(),0.0
Frederick Douglass and the White Negro,,,,,,99,"Counter({'freedom': 1, 'civil war': 1})",0.020202020202020204
Tumi Kar,,,2008.0,,,80,Counter(),0.0
Everything's Gone Green,,,2007.0,,,110,Counter(),0.0
Happy Day,,,,,,53,Counter(),0.0
De brug,,,1928.0,,,94,Counter(),0.0
Hotel Reserve,,,1944.0,,,161,Counter({'vacation': 1}),0.006211180124223602
Beowulf & Grendel,,,2005.0,,,379,Counter(),0.0
El Viento,,,2005.0,,,30,Counter(),0.0
For Those in Peril,,"Drama,War",1944.0,6.3,152.0,59,Counter(),0.0
The Female,,,,,,44,Counter(),0.0
Anna In Kungfuland,,,2003.0,,,58,Counter(),0.0
The Cheaters,,,1930.0,,,32,Counter(),0.0
Santhosha Subramani,,,2008.0,,,372,Counter(),0.0
Jessica,,,2004.0,,,95,Counter(),0.0
Palestine Is Still the Issue,,,2003.0,,,42,Counter(),0.0
The Spy Who Came in from the Cold,,"Drama,Thriller",1965.0,7.5,19158.0,249,Counter(),0.0
Tora-san's Island Encounter,,,1985.0,,,46,Counter(),0.0
Scoop,,,1987.0,,,112,Counter(),0.0
Modern Female Ninja: Flesh Hell,,,1968.0,,,20,Counter(),0.0
Meet Me in Miami,,,2006.0,,,57,Counter(),0.0
Ara Soyza,,,1978.0,,,75,Counter(),0.0
"Novia, Esposa y Amante",,,1980.0,,,47,Counter(),0.0
Desa Nisa,,Drama,1972.0,7.3,16.0,51,Counter(),0.0
Maanasa Sarovara,,,1982.0,,,35,Counter(),0.0
Ankhiyon Ke Jharokhon Se,,"Drama,Family,Musical",1978.0,7.6,461.0,115,Counter(),0.0
Janiksen vuosi,,,,,,18,Counter(),0.0
Or Iravu,,,1951.0,,,18,Counter(),0.0
Orr Eravuu,,"Horror,Mystery,Thriller",2010.0,8.1,53.0,59,Counter(),0.0
My Super 8 Season,,,2005.0,,,47,Counter(),0.0
The Snake King's Child,,,2001.0,,,150,Counter(),0.0
Un borghese piccolo piccolo,,,1977.0,,,147,Counter(),0.0
Pudhupettai,,,2006.0,,,178,Counter({'high school': 1}),0.0056179775280898875
Hammer Boy,,,2004.0,,,54,Counter(),0.0
The Two-Headed Spy,,"Drama,Thriller,War",1958.0,6.9,1001.0,164,Counter(),0.0
El Bonaerense,,,2001.0,,,60,Counter(),0.0
"OSS 117: Cairo, Nest of Spies",,,2006.0,,,82,Counter(),0.0
Aazaan,,,2011.0,,,160,Counter(),0.0
Nosferatu in Venice,,,1988.0,,,33,Counter(),0.0
Ajami,2200000.0,"Crime,Drama",2009.0,7.3,6601.0,258,Counter(),0.0
Arangetram,,,1973.0,,,19,Counter(),0.0
The Joyless Street,,,1925.0,,,69,Counter(),0.0
DP75: Tartina City,,,2006.0,,,43,Counter(),0.0
To Live,,,1994.0,,,605,Counter({'civil war': 1}),0.001652892561983471
The Hoodlum Soldier,,,1965.0,,,172,Counter(),0.0
The Wedding,,,1972.0,,,90,Counter(),0.0
There Was a Crooked Man,,Comedy,1960.0,6.6,334.0,12,Counter(),0.0
Frankenstein and the Monster from Hell,,,1974.0,,,141,Counter(),0.0
Bayside Shakedown 2,,,2003.0,,,116,Counter(),0.0
Le Coup de grace,,,1976.0,,,84,Counter(),0.0
Rubber Carpet,,\N,1997.0,6.8,13.0,79,Counter(),0.0
Team Batista no Eiko,,,2008.0,,,75,Counter(),0.0
Semana Santa,,,,,,157,Counter({'civil war': 1}),0.006369426751592357
County Kilburn,,,2000.0,,,16,Counter(),0.0
The Fox of Glenarvon,,,1941.0,,,33,"Counter({'freedom': 2, 'independence': 1})",0.09090909090909091
Kauravar,,,1992.0,,,63,Counter(),0.0
Sidekick,,"Fantasy,Sci-Fi",2005.0,5.4,408.0,414,Counter({'costume': 1}),0.0024154589371980675
The Heart Desires,,,2001.0,,,262,Counter({'vacation': 1}),0.003816793893129771
Kinshasa palace,,,2006.0,,,27,Counter(),0.0
Adam's Wall,,Drama,2008.0,6.6,101.0,92,Counter(),0.0
Perumazhakkalam,,,2006.0,,,428,Counter({'freedom': 1}),0.002336448598130841
Farsighted for Two Diopters,,,1976.0,,,120,Counter(),0.0
Fires on the Plain,,,1959.0,,,327,Counter({'jeep': 1}),0.0030581039755351682
Speedy Gonzales - noin 7 veljeksen poika,,"Comedy,Western",1970.0,6.2,563.0,31,Counter(),0.0
O katergaris,,,1971.0,,,51,Counter({'president': 2}),0.0392156862745098
Nayagan,,Drama,2008.0,7.5,6.0,57,Counter(),0.0
Que la fete commence,,,1975.0,,,125,Counter(),0.0
Baiju Bawra,,"Drama,Musical,Romance",1952.0,7.4,438.0,486,Counter(),0.0
Thoovanathumbikal,,"Drama,Romance",1987.0,8.6,5123.0,360,Counter(),0.0
Comment reussir quand on est con et pleurnichard,,,,,,11,Counter(),0.0
Figures in a Landscape,,"Action,Thriller",1970.0,6.5,1743.0,234,Counter(),0.0
The Masseur,,,2005.0,,,21,Counter(),0.0
"Zlatna levica, prica o Radivoju Koracu",,,2011.0,,,28,Counter({'basketball': 1}),0.03571428571428571
D'Artagnan and Three Musketeers,,,1978.0,,,12,Counter(),0.0
At the Beginning of Glorious Days,,,,,,44,Counter({'turkey': 2}),0.045454545454545456
Suhaag,,,1994.0,,,122,Counter(),0.0
Phantom Beirut,,,1998.0,,,30,Counter(),0.0
The Sheltering Sky,2075084.0,,1990.0,,,245,Counter(),0.0
The Grand Heist,,,2012.0,,,46,Counter(),0.0
Satomi Hakkenden,,,1983.0,,,41,Counter(),0.0
Magnificent Butcher,,,1979.0,,,522,Counter(),0.0
The Pyx,,"Crime,Drama,Mystery",1973.0,5.4,1027.0,51,Counter(),0.0
Sufi Paranja Katha,,"Drama,Family,History",2010.0,6.0,50.0,45,Counter(),0.0
Sasural,,,1960.0,,,106,Counter(),0.0
The Red Kebaya,,Drama,2006.0,7.3,38.0,46,Counter(),0.0
Panthaya Kozhi,,Drama,2007.0,5.1,56.0,73,Counter(),0.0
Coeur fidele,,,1923.0,,,97,Counter(),0.0
A Man Vanishes,,,1967.0,,,22,Counter(),0.0
Cicakman 2 - Planet Hitam,,,,,,108,Counter({'president': 1}),0.009259259259259259
Island of Terror,,"Horror,Sci-Fi",1966.0,6.1,4160.0,312,Counter(),0.0
The Killing of an Egg,,,1977.0,,,68,Counter(),0.0
The Assassination of Trotsky,,,1972.0,,,30,Counter(),0.0
Namak Halaal,,,1982.0,,,55,Counter(),0.0
"It's Trad, Dad!",,"Comedy,Musical",1962.0,5.9,429.0,104,Counter({'jazz': 1}),0.009615384615384616
"Feminin, Masculin",,,,,,52,Counter(),0.0
The Unnamed Zone,,,,,,71,Counter(),0.0
Driving Miss Wealthy / Juet sai ho bun,,,2004.0,,,46,Counter(),0.0
Marupakkam,,,1990.0,,,126,Counter(),0.0
Connected,,,2008.0,,,455,Counter(),0.0
U-Boote westwarts,,,1941.0,,,41,Counter(),0.0
Rajkumar,,,1964.0,,,46,Counter(),0.0
Thieves and Liars,,,2006.0,,,29,Counter(),0.0
The Clown Murders,,"Drama,Horror,Mystery",1976.0,3.7,508.0,30,"Counter({'costume': 1, 'halloween': 1})",0.06666666666666667
Elles,,,2011.0,,,215,Counter({'freedom': 1}),0.004651162790697674
The Boy Who Had Everything,,Drama,1985.0,5.8,88.0,31,"Counter({'fraternity': 1, 'high school': 1})",0.06451612903225806
Balram vs. Taradas,,,2006.0,,,156,Counter({'jeep': 1}),0.00641025641025641
The Bridge,,,1959.0,,,306,Counter(),0.0
Holi,,,1985.0,,,78,Counter(),0.0
Maw`ed Ma` al-Sa`adah,,,1954.0,,,104,Counter({'hunting': 1}),0.009615384615384616
The Clown at Midnight,,,1999.0,,,300,Counter({'high school': 1}),0.0033333333333333335
Hudugaata,,,2007.0,,,52,Counter(),0.0
Viswanathan Ramamoorthy,,,2001.0,,,44,Counter(),0.0
Celia,,"Drama,Fantasy,Horror",1989.0,6.8,1599.0,20,Counter(),0.0
Anpadh,,,1962.0,,,54,Counter(),0.0
Uncle's Paradise,,,2006.0,,,83,Counter(),0.0
Talk of the Town Tora-san,,,1978.0,,,13,Counter(),0.0
Nasrani,,,2007.0,,,22,Counter(),0.0
Kagemusha,26000000.0,,1980.0,,,322,Counter({'flag': 1}),0.003105590062111801
Pkah Thgall Meas,,,1975.0,,,45,Counter(),0.0
Le Guerbag,,,1985.0,,,8,Counter({'independence': 1}),0.125
Doden pa Oslo S,,,1990.0,,,61,Counter(),0.0
A Summer's Tale,,,1996.0,,,98,Counter(),0.0
Tenebrae,,,1982.0,,,308,Counter(),0.0
Hadh Kar Di Aapne,42914.0,,2000.0,,,63,Counter(),0.0
The Lady,3404191.0,,2011.0,,,69,Counter({'independence': 1}),0.014492753623188406
The Haunted House of Horror,,,,,,196,Counter(),0.0
X-Rated: The TV They Tried to Ban,,,2005.0,,,664,Counter(),0.0
"Dick Deadeye, or Duty Done",,"Animation,Comedy,Musical",1975.0,6.8,95.0,307,Counter({'parade': 1}),0.003257328990228013
Sitcom,,,1998.0,,,54,Counter(),0.0
Solstorm,,"Mystery,Thriller",2007.0,5.1,2032.0,25,Counter(),0.0
The Young Lovers,,,1954.0,,,95,Counter(),0.0
Manik,,,2005.0,,,149,Counter(),0.0
2:37,,,2006.0,,,466,Counter({'high school': 1}),0.002145922746781116
Iluzija,,,2004.0,,,424,"Counter({'independence': 4, 'patriotic': 1})",0.01179245283018868
L'Enfant,5507396.0,,2005.0,,,38,Counter(),0.0
Santa Sangre,,"Drama,Horror,Thriller",1989.0,7.5,24079.0,180,Counter(),0.0
Vaanmathi,,"Drama,Romance",1996.0,5.6,325.0,78,Counter(),0.0
Mandy,,Drama,1952.0,7.4,1095.0,40,Counter(),0.0
The Italian,,,2005.0,,,118,Counter(),0.0
El Ultimo tren,,,2002.0,,,72,"Counter({'hollywood': 1, 'civil war': 1})",0.027777777777777776
Sione's Wedding,,,2006.0,,,85,Counter(),0.0
Ridicule,2503829.0,,1996.0,,,492,Counter({'costume': 1}),0.0020325203252032522
I Am Sorry,,Romance,2012.0,5.2,18.0,44,Counter(),0.0
Blood of the Vampire,,"Horror,Sci-Fi",1958.0,5.5,1550.0,37,Counter(),0.0
Kizhakkunarum Pakshi,,,1991.0,,,12,Counter(),0.0
Sangee,,,2003.0,,,119,Counter(),0.0
Orphans,,,1998.0,,,21,Counter(),0.0
Silmido,,"Action,Drama",2003.0,7.0,4811.0,287,"Counter({'president': 1, 'freedom': 1})",0.006968641114982578
Gayniggers From Outer Space,,,1992.0,,,36,Counter(),0.0
Iron Cross,,,2009.0,,,72,Counter(),0.0
While I Live,,Thriller,1947.0,6.6,171.0,144,Counter(),0.0
Houseboat Horror,,,1989.0,,,277,Counter({'road trip': 1}),0.0036101083032490976
The Wages of Fear,,,1953.0,,,366,Counter(),0.0
Wheels on Meals,,,1984.0,,,109,"Counter({'fast food': 2, 'skateboard': 1})",0.027522935779816515
Jaanam Samjha Karo,,,1999.0,,,180,Counter(),0.0
The Quiet Earth,,"Drama,Mystery,Sci-Fi",1985.0,6.7,28093.0,336,Counter({'president': 1}),0.002976190476190476
Kohtalon kirja,,"Action,Fantasy,Horror",2003.0,3.6,624.0,319,"Counter({'western': 1, 'sheriff': 1})",0.006269592476489028
The Matriarch,,,2007.0,,,84,Counter(),0.0
Queen Emeraldas,,,1998.0,,,206,Counter({'western': 1}),0.0048543689320388345
Princesa de Africa,,,2008.0,,,39,Counter(),0.0
You Made Me Crazy,,,2006.0,,,268,Counter(),0.0
Find the Lady,,"Comedy,Crime",1956.0,5.8,107.0,12,Counter(),0.0
Warchild,,Drama,2006.0,6.6,161.0,49,Counter({'western': 1}),0.02040816326530612
Napoleon,,,1955.0,,,30,Counter(),0.0
Sukob,,"Drama,Horror,Thriller",2006.0,6.0,734.0,227,Counter(),0.0
Dilli Ka Thug,,,1958.0,,,81,Counter(),0.0
Villa Amalia,,,2009.0,,,59,Counter(),0.0
Joffa: The Movie,,,2010.0,,,64,Counter(),0.0
Finding Mr. Destiny,7444073.0,,2010.0,,,133,Counter(),0.0
While Parents Sleep,,,1935.0,,,12,Counter(),0.0
Gonks Go Beat,,,1965.0,,,168,"Counter({'jeans': 1, 'jazz': 1})",0.011904761904761904
Twists of Terror,,,1997.0,,,89,Counter(),0.0
Wan Pipel,,Drama,1976.0,6.9,313.0,45,Counter(),0.0
Manjil Virinja Pookkal,,,1980.0,,,43,Counter(),0.0
The Merry Wives of Windsor,,,1950.0,,,14,Counter(),0.0
Ryeh,,,2008.0,,,25,Counter(),0.0
Kamen Rider the First,,,2005.0,,,237,Counter(),0.0
The Silent Enemy,,"Action,Biography,History",1958.0,6.6,869.0,88,Counter(),0.0
Flame in the Streets,,Drama,1961.0,6.7,433.0,31,Counter(),0.0
Ninja Over the Great Wall,,,1979.0,,,76,Counter(),0.0
Madeleine,,,1950.0,,,176,Counter(),0.0
A Tender Heart,,,1967.0,,,16,Counter(),0.0
The Fox with Nine Tails,,,1994.0,,,24,Counter(),0.0
Un comisar acuza,,,1973.0,,,21,Counter(),0.0
Possessed,1361570.0,,2009.0,,,46,Counter(),0.0
Black Field,,,2009.0,,,14,Counter(),0.0
Si Buta Lawan Jaka Sembung,,,1983.0,,,42,Counter({'freedom': 1}),0.023809523809523808
A Man Called Blade,,,1977.0,,,111,Counter({'western': 1}),0.009009009009009009
Minnaram,,"Comedy,Drama",1994.0,7.5,1386.0,85,Counter(),0.0
Venom,,,1982.0,,,20,Counter(),0.0
!Que viva Mexico!,,,1932.0,,,254,Counter(),0.0
Iskandar,,,2003.0,,,71,Counter(),0.0
Jaago,,,2004.0,,,254,Counter(),0.0
Paithrukam,,,1993.0,,,304,Counter(),0.0
Street Hero,,,,,,51,Counter(),0.0
L'homme est une femme comme les autres,,"Comedy,Music,Romance",1998.0,6.2,775.0,52,Counter(),0.0
Pom Pom,,,1984.0,,,56,Counter(),0.0
The Great Ecstasy of Robert Carmichael,,,,,,46,Counter(),0.0
Born Romantic,,,2000.0,,,62,Counter(),0.0
L'ultima orgia del III Reich,,,1977.0,,,295,Counter(),0.0
Tokumei Sentai Go-Busters the Movie: Protect the Tokyo Enetower!,,,2012.0,,,24,Counter(),0.0
Chaos,,,2001.0,,,170,Counter({'freedom': 1}),0.0058823529411764705
Just Buried,,"Comedy,Drama,Horror",2007.0,6.0,2224.0,53,Counter(),0.0
Jatt & Juliet,,,2012.0,,,182,Counter(),0.0
Antarnaad,,,1991.0,,,138,Counter(),0.0
Oridathoru Phayalwan,,,1981.0,,,19,Counter(),0.0
Vaishali,,,1988.0,,,339,Counter(),0.0
Barefoot Gen 2,,,1986.0,,,160,Counter(),0.0
Sister-in-Law's Wet Thighs,,,2001.0,,,19,Counter(),0.0
Machhli Jal Ki Rani Hai,,,2012.0,,,64,Counter(),0.0
Tree Without Leaves,,,1986.0,,,92,Counter(),0.0
The Mitten,,,1967.0,,,89,Counter(),0.0
Love Story,,,2008.0,,,34,Counter(),0.0
Shukriya: Till Death Do Us Apart,,,2004.0,,,105,Counter(),0.0
L'Amour fou,,,1969.0,,,58,Counter(),0.0
Carry On Pickpocket,,,1982.0,,,158,Counter(),0.0
Hammer Bay,,,,,,41,Counter(),0.0
The Sea Wolves,,"Action,History,War",1980.0,6.3,5490.0,49,Counter(),0.0
Satyawadi Raja Harishchandra,,,,,,87,Counter(),0.0
The Syrian Bride,,"Comedy,Drama",2004.0,7.4,3495.0,257,Counter(),0.0
Nora,,"Biography,Drama",2000.0,5.9,1884.0,46,Counter(),0.0
